radius_bin,insol_bin,st_Teff_bin,Source Pipeline,TIC,Full TOI ID,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Uncertainty,Orbital Period Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Alerted,Edited,Stellar Mass,Unnamed: 0,Target,RA,Dec,Teff (K),Stellar Radius (R_Sun),Stellar Mass (M_Sun),V mag,J mag,H mag,K mag,Ars,pl_masses,K_amp,TSM,radius_bin,insol_bin,st_Teff_bin,priority,highestp
2,4,3,,,pi Men c,,-80.469124,,,,,6.2679,,,,,,,,,,,1.1,,2.042,,,6037.0,,307.1314671477727,,,,,1.09,,,,,,,,5.67,4.869,,,13.38833844352535,4.82,1.5811480510926652,227.9545087805416,2,4,3,1.0,1
2,4,3,,,HR 858 b,,-30.81452,,,,,3.58599,,,,,,,,,,,1.31,,2.085,,,6201.0,,985.0996743563537,,,,,1.15,,,,,,,,6.4,5.473,,,7.8873272938606895,5.0077,1.909357430083607,166.87436668404177,2,4,3,2.0,2
2,4,3,spoc,274138511.0,506.01,116.68701899999999,6.445668,10.378,0.018,1492.5000009999999,0.0033810000000000003,2.774207,0.000722,2.393565,0.531679,693.3898889999999,66.471954,7,"Possible centroid; SG1 to check nearby stars. Nearest neighbor is 12.2"" away; one of 11 neighbours within 1'. Gaia has nothing closer and has 18 neighbors within 1'",4.44454,2.0038400000000003,1.0,0.9450620000000001,0.9450620000000001,2.582442,3.122172,1170.905839,5280.0,183.0,444.23102800000004,9.472691000000001,False,2019-03-14T21:38:48+00:00,2019-10-17 00:41:42.565790+00:00,0.9059170821494961,551.0,274138511.0,116.68702,6.445569,5245.0,1.87594,0.9,11.054,9.683,9.264,9.188,8.509242874896039,7.204542699527793,3.508205430312514,49.946920568313374,2,4,3,3.0,3
2,4,3,spoc,164767175.0,266.01,26.209635000000002,-18.400947,9.433,0.019,1393.078739,0.003507,10.767807000000001,0.004925,3.397389,0.758994,650.6103519999999,76.32915,3,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,4.438,0.0,1.0,0.929557,0.09191,2.407741,1.944029,815.979892,5784.0,55.0,104.770454,9.309046,False,2018-11-30T22:06:24+00:00,2019-10-17 00:41:50.868419+00:00,0.8633360943184231,330.0,164767175.0,26.209253,-18.401384,5784.0,0.918917,1.037,10.07,8.847000000000003,8.542,8.449,21.026384946630806,6.395743612794019,2.0463466734692264,48.271159774097804,2,4,3,0.0,0
2,4,3,,,K2-277 b,,-15.93782,,,,,6.326763,,,,,,,,,,,0.97,,2.07,,,5741.0,,201.6288955498537,,,,,1.02,,,,,,,,10.364,9.081,,,14.943254600319078,4.9466,1.6908172648473085,38.50182102433012,2,4,3,0.0,0
2,4,3,,,K00984.01,,36.839882,,,,,4.28746668,,,,,,,,,,,0.815,,2.29,,,5296.0,,186.31,,,,,0.911,,,,,,,,12.28,10.457,,,13.214320959762595,5.873199591118631,2.464408925583469,32.37408985904558,2,4,3,0.0,0
2,4,3,,,K2-138 c,,-10.849696,,,,,3.55987,,,,,,,,,,,0.86,,2.52,,,5378.0,,279.43486680108447,,,,,0.93,,,,,,,,12.21,10.755999999999998,,,11.13904058298717,6.9109,3.043115578925681,31.73383527817861,2,4,3,0.0,0
2,4,3,,,EPIC 212041476.01,,20.95126,,,,,2.783705,,,,,,,,,,,0.94,,2.4,,,5890.0,,637.2818583207995,,,,,0.9951385585519182,,,,,,,,11.717,11.007,,,8.847311118695535,6.360826515193344,2.9060335820387118,27.29164159834168,2,4,3,0.0,0
2,4,3,,,EPIC 251319382.01,,18.469510999999997,,,,,8.236486,,,,,,,,,,,0.92,,2.0,,,5930.0,,149.6364715306055,,,,,0.9754466052392866,,,,,,,,11.125,10.044,,,18.507047734035357,4.665577764670217,1.5046643350928182,24.380946857824167,2,4,3,0.0,0
2,4,3,,,HD 106315 b,,-0.393484,,,,,9.55237,,,,,,,,,,,1.3,,2.44,,,6327.0,,295.08480526355413,,,,,1.09,,,,,,,,8.951,8.116,,,15.002676101213659,12.6,3.591696942370218,23.641838398226394,2,4,3,0.0,0
2,4,3,,,EPIC 218668602.01,,-18.379305,,,,,1.865979,,,,,,,,,,,0.83,,1.859,,,5231.0,,464.65579642664983,,,,,1.2016667146861133,,,,,,,,12.675999999999998,10.994000000000002,,,8.172411914345327,4.120305353255296,1.8968004670821748,23.346281900848897,2,4,3,0.0,0
2,4,3,,,K2-189 c,,-15.036359,,,,,6.679195,,,,,,,,,,,0.87,,2.5,,,5519.0,,136.08095018666765,,,,,0.94,,,,,,,,12.399000000000001,11.038,,,16.81003467971831,6.8179,2.4168027185099996,22.514511600577467,2,4,3,0.0,0
2,4,3,,,K2-197 b,,-7.374002000000001,,,,,8.357881,,,,,,,,,,,0.93,,2.56,,,5667.0,,123.01322973096077,,,,,1.0,,,,,,,,12.157,10.880999999999998,,,18.64133463049102,7.0984,2.240675288504621,21.299224392681023,2,4,3,0.0,0
2,4,3,,,K2-73 b,,-9.056092999999999,,,,,7.49543,,,,,,,,,,,1.06,,2.45,,,5922.0,,213.3037010949091,,,,,1.05,,,,,,,,11.345,10.695,,,15.459096151264362,6.5877,2.0873372027513235,19.35907535342143,2,4,3,0.0,0
2,4,3,,,EPIC 214234110.01,,-27.016934999999997,,,,,4.637911,,,,,,,,,,,0.99,,1.871,,,5608.0,,287.4142890235957,,,,,1.0301447086898046,,,,,,,,12.027999999999999,10.418,,,11.942859411500166,4.165622195024928,1.5687633509238348,19.132886135959456,2,4,3,0.0,0
2,4,3,,,Kepler-454 b,,38.228866,,,,,10.57,,,,,,,,,,,1.05,,2.354,,,5701.0,,130.86941060811424,,,,,0.85,,,,,,,,11.57,10.357000000000001,,,18.290665042806886,6.3566,2.067780590508012,18.754596887032346,2,4,3,0.0,0
2,4,3,,,K2-202 b,,-22.407034,,,,,3.405164,,,,,,,,,,,0.91,,2.302,,,5491.0,,350.77180438450864,,,,,0.97,,,,,,,,13.297,11.547,,,10.364229873052702,5.9256,2.57487221868398,18.528459569236052,2,4,3,0.0,0
2,4,3,,,K2-12 b,,2.244884,,,,,8.28212,,,,,,,,,,,1.01,,2.33,,,5800.0,,160.07361967392612,,,,,1.01,,,,,,,,12.258,10.982999999999999,,,17.11758890444609,6.0487,1.9024699550214461,16.28265477774164,2,4,3,0.0,0
2,4,3,,,K2-265 b,,-14.494689000000001,,,,,2.369172,,,,,,,,,,,0.98,,1.71,,,5477.0,,676.6079448311169,,,,,0.92,,,,,,,,11.102,9.726,,,7.424435235054279,6.54,3.3222898302331996,16.174281899469307,2,4,3,0.0,0
2,4,3,,,K2-221 b,,10.189687,,,,,2.399094,,,,,,,,,,,0.95,,1.679,,,5716.0,,697.011815720784,,,,,1.01,,,,,,,,12.703,11.229000000000001,,,7.967294267835366,3.4653,1.64725696168839,15.504450460403236,2,4,3,0.0,0
2,4,3,,,K2-84 b,,16.634548000000002,,,,,6.4215,,,,,,,,,,,0.93,,2.41,,,5652.0,,178.982859255089,,,,,0.95,,,,,,,,13.443,11.613,,,15.372520233341765,6.4059,2.284561074291,15.437971670146593,2,4,3,0.0,0
2,4,3,,,K2-214 b,,4.227798,,,,,8.596802,,,,,,,,,,,1.27,,2.43,,,5854.0,,243.5253636126414,,,,,1.05,,,,,,,,11.805,10.575999999999999,,,14.13773457224869,6.4966,1.9665189576334716,14.569465003274816,2,4,3,0.0,0
2,4,3,,,EPIC 212058012.01,,21.238986999999998,,,,,11.561514,,,,,,,,,,,1.41,,2.4,,,6140.0,,213.50892490562495,,,,,1.2884455569935345,,,,,,,,11.337,10.084,,,16.610213443740896,6.360826515193344,1.521884813376813,14.116214885070976,2,4,3,0.0,0
2,4,3,,,K2-219 d,,8.86764,,,,,11.137278,,,,,,,,,,,1.19,,2.576,,,5753.0,,143.9684100768981,,,,,1.02,,,,,,,,12.09,10.849,,,17.75830994171077,7.174,2.0308854189561494,13.843037215347954,2,4,3,0.0,0
2,4,3,,,K2-218 b,,6.84646,,,,,8.679885,,,,,,,,,,,1.01,,2.569,,,5757.0,,142.22768970929044,,,,,1.05,,,,,,,,12.876,11.562999999999999,,,17.891504785262885,7.1409,2.1546295512433793,13.741209348555149,2,4,3,0.0,0
2,4,3,,,EPIC 220679255.01,,10.909328,,,,,8.133218,,,,,,,,,,,1.08,,2.051,,,5966.0,,225.22419094773375,,,,,0.9088147309968029,,,,,,,,12.689,10.9,,,15.268819745509402,4.86963110165927,1.6532639783135052,13.651785937895202,2,4,3,0.0,0
2,4,3,,,K2-248 b,,-9.414005,,,,,7.17256,,,,,,,,,,,0.92,,2.57,,,5528.0,,145.544257683914,,,,,0.88,,,,,,,,13.402000000000001,12.079,,,16.307411069867786,7.1456,2.5846954230947516,13.140626946459921,2,4,3,0.0,0
2,4,3,,,K2-187 c,,23.1926,,,,,2.872042,,,,,,,,,,,0.92,,1.8,,,5484.0,,444.5578919772876,,,,,0.98,,,,,,,,13.081,11.687000000000001,,,9.182844239766528,3.9005,1.781653122675216,13.097426286126712,2,4,3,0.0,0
2,4,3,,,K2-215 b,,6.123901999999999,,,,,8.269648,,,,,,,,,,,0.97,,2.124,,,5704.0,,139.30931445044862,,,,,1.0,,,,,,,,12.985999999999999,11.679,,,17.746611579078223,5.1679,1.6370763850379355,10.971937106205717,2,4,3,0.0,0
2,4,3,,,K2-294 b,,-7.603689999999999,,,,,2.50387,,,,,,,,,,,1.2,,1.66,,,5612.0,,989.225479728135,,,,,0.99,,,,,,,,12.502,11.267999999999999,,,6.446651087443224,3.3989,1.6142155096406785,10.264304130050757,2,4,3,0.0,0
2,4,3,,,K2-256 b,,-2.065931,,,,,5.52011,,,,,,,,,,,0.78,,2.63,,,5219.0,,121.55977211347698,,,,,0.84,,,,,,,,14.939,13.35,,,15.904724214393108,7.4315,3.025693260231801,10.029547294830008,2,4,3,0.0,0
2,4,3,,,K2-111 b,,21.298685,,,,,5.35117,,,,,,,,,,,1.23,,1.9,,,5730.0,,443.82311405564616,,,,,0.88,,,,,,,,11.137,9.767999999999999,,,10.033461154591745,8.6,3.429869562644204,9.454463971200653,2,4,3,0.0,0
2,4,3,,,EPIC 206028176.01,,-14.014557,,,,,9.3826,,,,,,,,,,,1.38,,2.39,,,6377.0,,338.76890709160614,,,,,1.1518237248860077,,,,,,,,12.280999999999999,11.318,,,14.22419018022135,6.315836394580014,1.7457537149032942,9.318861296357733,2,4,3,0.0,0
2,4,3,,,K00316.03,,43.889351,,,,,7.305706326,,,,,,,,,,,1.143,,2.11,,,5620.0,,210.72,,,,,1.025,,,,,,,,13.186,11.53,,,13.980810867232906,5.11016136173294,1.6595174265378505,9.314208892206741,2,4,3,0.0,0
2,4,3,,,K2-38 c,,-23.189287,,,,,10.56103,,,,,,,,,,,1.38,,2.42,,,5757.0,,123.34949086324093,,,,,2.24,,,,,,,,11.39,9.911,,,19.21189772992148,9.9,1.6884373115259426,9.16472365638781,2,4,3,0.0,0
2,4,3,,,K02083.01,,42.648289,,,,,7.72085047,,,,,,,,,,,1.177,,2.53,,,5887.0,,257.14,,,,,0.985,,,,,,,,13.886,12.38,,,13.900855767727334,6.957597898733058,2.277878954791298,7.899109358640544,2,4,3,0.0,0
2,4,3,,,EPIC 211743874.01,,16.522102,,,,,12.282343,,,,,,,,,,,1.41,,2.526,,,5985.0,,210.52830089387106,,,,,1.0001521485492793,,,,,,,,12.573,11.585999999999999,,,15.893500305092457,6.938907985214602,1.926358840335873,7.528017319716574,2,4,3,0.0,0
2,4,3,,,Kepler-20 b,,42.338726,,,,,3.69611525,,,,,,,,,,,0.96,,1.868,,,5495.0,,355.88102106193304,,,,,0.95,,,,,,,,12.51,11.252,,,10.304560356643016,9.7,4.158704027492674,6.247768450288716,2,4,3,0.0,0
2,4,3,,,K03209.01,,42.54985,,,,,11.91256675,,,,,,,,,,,2.335,,2.61,,,6337.0,,562.27,,,,,1.556,,,,,,,,12.125,11.02,,,10.896383325491703,7.335729394188009,1.532330015520732,4.753379816453886,2,4,3,0.0,0
2,4,3,,,K2-38 b,,-23.189287,,,,,4.01593,,,,,,,,,,,1.38,,1.906,,,5757.0,,447.7451435971246,,,,,2.24,,,,,,,,11.39,9.911,,,10.08378331325546,19.0698,4.489203213476858,3.208517424881231,2,4,3,0.0,0
2,4,3,,,K2-66 b,,-10.711549,,,,,5.06963,,,,,,,,,,,1.67,,2.49,,,5887.0,,839.1895466677884,,,,,1.11,,,,,,,,11.71,10.948,,,7.702017954971683,21.3,7.408939470100842,3.1741892412521864,2,4,3,0.0,0
2,4,3,,,EPIC 205029914.01,,-19.744625,,,,,4.981838,,,,,,,,,,,0.98,,2.3930000000000002,,,5774.0,,334.827500307109,,,,,0.820502669420103,,,,,,,,12.293,,,,11.729769734116292,6.329319622617656,2.7086798611229908,,2,4,3,0.0,0
2,4,3,,,EPIC 205029914.01,,-19.744625,,,,,4.98205,,,,,,,,,,,1.01,,2.3,,,5594.0,,296.3758015336831,,,,,0.8918064200996715,,,,,,,,12.293,,,,11.702268033044023,5.916866371514401,2.3952959931075815,,2,4,3,0.0,0
2,5,2,,,55 Cnc e,,28.330818,,,,,0.736539,,,,,,,,,,,0.94,,1.91,,,5196.0,,2411.820613571505,,,,,0.91,,,,,,,,5.96,4.768,,,3.5392583982285166,8.08,6.103360655604157,267.24007675925776,2,5,2,1.0,1
2,5,3,,,HD 3167 b,,4.381469,,,,,0.959624,,,,,,,,,,,0.87,,1.7,,,5528.0,,1820.2257623139164,,,,,0.94,,,,,,,,8.94,7.547999999999999,,,4.611263377510256,3.5393,2.3954234153025507,130.1081496035362,2,5,3,1.0,1
2,5,3,spoc,78154865.0,638.01,147.867332,-4.123348,8.909,0.019,1517.42793,0.001407,0.49382600000000004,5.5e-05,1.162615,0.459021,310.570859,44.601707,8,PC; TIC 78154863 in same pixel,4.41585,0.275802,1.0,1.08524,0.131985,1.940277,4.062545,2459.534554,6030.0,192.0,8648.339203,8.201568,False,2019-04-23T16:40:29+00:00,2019-10-17 00:41:48.592281+00:00,1.118225604685238,166.0,78154865.0,147.86736000000005,-4.123323,6030.0,1.04184,1.12,9.475,8.419,8.151,8.085,2.5153348896135603,4.431214675044387,3.33346348375405,98.19554456739691,2,5,3,2.0,2
2,5,3,spoc,344926234.0,634.01,151.55748,3.9465470000000002,9.102,0.019,1517.428167,0.0018039999999999998,0.49359,7.2e-05,1.5458969999999999,0.336383,246.702105,27.362505,8,Diff Image Quality flagged as unreliable,4.43995,0.313994,1.0,1.02918,0.14948699999999998,1.7338490000000002,1.121573,2352.530056,5872.0,191.0,7238.719106999999,7.434769999999999,False,2019-04-23T16:40:29+00:00,2019-10-17 00:41:48.606553+00:00,1.0630667210919418,655.0,344926234.0,151.55755,3.946493,5944.83,0.928008,1.09,9.663,8.564,8.316,8.208,2.6071672982720626,3.6599369415252836,2.8481421030238647,84.3984910940198,2,5,3,3.0,3
2,5,3,,,K2-131 b,,-9.765217999999999,,,,,0.36931,,,,,,,,,,,0.75,,1.7,,,5245.0,,4221.15727951432,,,,,0.84,,,,,,,,12.115,10.57,,,2.7259739780967047,3.5393,3.549643026993903,53.72136612637885,2,5,3,0.0,0
2,5,3,,,CoRoT-7 b,,-1.063033,,,,,0.85359163,,,,,,,,,,,0.83,,1.681,,,5275.0,,1758.7519544473134,,,,,0.82,,,,,,,,11.668,10.300999999999998,,,4.271585653494741,3.1783,2.4499249889342396,42.94726572493022,2,5,3,0.0,0
2,5,3,,,K2-183 b,,14.019460999999998,,,,,0.469269,,,,,,,,,,,0.97,,2.5989999999999998,,,5519.0,,5876.723300389595,,,,,0.93,,,,,,,,12.845999999999998,11.485,,,2.5579947836061407,7.2832,6.301493591769607,39.748363062688696,2,5,3,0.0,0
2,5,3,,,EPIC 220674823 b,,10.794699000000001,,,,,0.571331,,,,,,,,,,,0.98,,1.82,,,5617.0,,4813.632784212414,,,,,0.97,,,,,,,,12.102,10.77,,,2.9276479893094667,3.9744,3.1312062273979118,32.40342976596784,2,5,3,0.0,0
2,5,3,,,Kepler-21 b,,38.714016,,,,,2.78578,,,,,,,,,,,1.9,,1.639,,,6305.0,,2707.324957548578,,,,,1.41,,,,,,,,8.25,7.229,,,4.918656296684733,5.08,1.839299907207235,21.786293327259685,2,5,3,0.0,0
2,5,3,,,WASP-47 e,,-12.018885000000001,,,,,0.789592,,,,,,,,,,,1.14,,1.81,,,5552.0,,3855.520099333722,,,,,1.04,,,,,,,,11.9,10.613,,,3.1959789996379575,6.83,4.611562314067221,13.938253679126609,2,5,3,0.0,0
2,5,3,,,K2-61 b,,-13.560023999999999,,,,,2.57302,,,,,,,,,,,1.36,,2.48,,,6293.0,,1694.7108064500183,,,,,1.21,,,,,,,,12.991,11.758,,,6.193186407103699,6.7255,2.7688778255741218,12.294442829677642,2,5,3,0.0,0
2,5,3,,,K2-230 b,,-6.576109,,,,,2.86041,,,,,,,,,,,1.39,,1.96,,,5945.0,,1296.8367769120666,,,,,1.11,,,,,,,,12.707,11.575,,,6.318406259711289,4.5081,1.8976639608513985,8.81959627464168,2,5,3,0.0,0
2,5,3,,,K04022.01,,43.45686,,,,,4.85819429,,,,,,,,,,,2.326,,2.04,,,6109.0,,1904.91,,,,,1.188,,,,,,,,13.664000000000001,12.222999999999999,,,5.498043667337869,4.825315609665916,1.6270728119131093,2.71185794985988,2,5,3,0.0,0
2,5,3,,,EPIC 210666756.01,,17.898865,,,,,1.396291,,,,,,,,,,,1.02,,1.89,,,5728.0,,1655.9999526030135,,,,,1.0205356737201052,,,,,,,,13.275,,,,5.190657177776144,4.237790733581027,2.396142180090307,,2,5,3,0.0,0
3,2,1,,,K2-25 b,,15.247763,,,,,3.484552,,,,,,,,,,,0.29,,3.43,,,3180.0,,8.6911623355756,,,,,0.29,,,,,,,,15.880999999999998,11.302999999999999,,,22.083189379382066,11.6722,11.256989362755943,138.1735250131652,3,2,1,2.0,2
3,2,1,,,K2-26 b,,24.596411,,,,,14.5665,,,,,,,,,,,0.52,,2.67,,,3785.0,,5.370803190920384,,,,,0.56,,,,,,,,14.53,11.35,,,39.79776070303344,7.6247,2.943717900358984,26.50308619947605,3,2,1,1.0,1
3,2,2,,,EPIC 220292715.01,,2.480111,,,,,41.552934,,,,,,,,,,,0.72,,4.158,,,4895.0,,6.612712020606028,,,,,0.625594381724588,,,,,,,,12.487,10.759,,,59.98768125234915,16.190418111782698,4.093669622864393,31.033795844670692,3,2,2,2.0,2
3,2,2,,,K2-266 e,,0.9375709999999999,,,,,19.482,,,,,,,,,,,0.7,,2.73,,,4285.0,,9.439665181856178,,,,,0.69,,,,,,,,11.808,9.611,,,38.47422186938733,14.3,4.359894506934392,21.37850219032003,3,2,2,1.0,1
3,2,2,,,K2-123 b,,21.453533,,,,,30.951524,,,,,,,,,,,0.59,,2.76,,,4035.0,,3.054515411394446,,,,,0.62,,,,,,,,14.780999999999999,11.907,,,59.97391579916807,8.0668,2.263584272751409,14.671659568737612,3,2,2,3.0,3
3,2,2,,,EPIC 212737443 c,,-7.318144,,,,,65.55,,,,,,,,,,,0.67,,2.69,,,4684.0,,2.449000161175709,,,,,0.69,,,,,,,,14.835999999999999,12.824000000000002,,,90.25803073209826,7.7221,1.5711909876402608,6.718948619993683,3,2,2,0.0,0
3,2,3,,,Kepler-20 d,,42.338726,,,,,77.61130017,,,,,,,,,,,0.96,,2.7439999999999998,,,5495.0,,6.143259895757371,,,,,0.95,,,,,,,,12.51,11.252,,,78.43004006873319,10.07,1.564909635157072,6.914525937519479,3,2,3,1.0,1
3,2,3,,,K05654.01,,45.709164,,,,,54.6957124,,,,,,,,,,,0.757,,3.28,,,5299.0,,6.34,,,,,0.715,,,,,,,,13.827,14.997,,,71.6480132422247,10.817825563861804,2.2831548577859526,3.229807310219735,3,2,3,2.0,2
3,2,3,,,Kepler-11 g,,41.909138,,,,,118.3807,,,,,,,,,,,1.06,,3.33,,,5663.0,,4.778342415203567,,,,,0.96,,,,,,,,14.2,12.548,,,94.44978574242053,25.0,3.351578552030027,2.1444800295209054,3,2,3,3.0,3
3,3,1,spoc,244161191.0,278.01,4.8831,-5.9113,13.099,0.059,1386.106592,0.0008349999999999999,0.298746,2.3e-05,1.046606,0.071629,12047.111814,716.01935,3,possible dipper; not a planet candidate; Rstar may be larger than stated,5.135269999999999,0.496238,1.0,0.154,0.032,2.630575,2.642784,780.93174,2955.0,95.0,87.89684799999999,13.262328,False,2018-12-11T21:32:33+00:00,2019-10-17 00:41:48.022757+00:00,0.1180155646457906,493.0,244161191.0,4.883562,-5.911561,2950.0,0.300639,0.27734699999999995,16.45,11.171,10.618,10.324000000000002,5.991785674417252,7.434309035227215,29.609488285084886,647.5971230439606,3,3,1,2.0,2
3,3,1,,,GJ 1214 b,,4.96392,,,,,1.58040456,,,,,,,,,,,0.22,,2.847,,,3026.0,,18.264333815894645,,,,,0.15,,,,,,,,15.1,9.75,,,13.79375211602436,6.2613,12.197329775338655,630.050287300094,3,3,1,1.0,1
3,3,1,spoc,318937509.0,516.01,112.3815,2.8481,14.15,0.059,1492.649974,0.000949,1.04855,7.3e-05,1.062799,0.058793,34644.953978,2105.8394,7,v-shaped,5.06577,0.548895,1.0,0.202,0.046,4.183797,0.9770040000000001,580.945626,3109.0,98.0,26.919249,20.462208,False,2019-03-22T22:54:00+00:00,2019-10-17 00:41:48.228627+00:00,0.1730217043946501,629.0,318937509.0,112.381555,2.847953,3225.0,0.506605,0.504545,17.2,12.362,11.767,11.491,11.984982873186826,16.361550871726216,33.22601157694405,269.9413791014282,3,3,1,3.0,3
3,3,1,spoc,53593457.0,543.01,100.306,-3.9255,15.183,0.06,1468.3321019999998,0.0033619999999999995,0.5308930000000001,0.000146,1.910177,0.23450900000000002,33453.597195,3058.0403,6,possible secondary,5.0795,0.549539,1.0,0.193,0.044,3.7472019999999997,0.9002319999999999,714.019239,3085.0,99.0,61.427191,9.624941,False,2019-03-28T00:07:14+00:00,2019-10-17 00:41:42.504611+00:00,0.16302059163732316,117.0,53593457.0,100.306094,-3.925831,3284.0,0.313318,0.291869,18.17,13.371,12.828,12.571,7.811911973083913,13.566147001459608,35.964695933049605,220.25290670801888,3,3,1,0.0,0
3,3,1,spoc,296739893.0,620.01,142.1733,-12.1655,10.097,0.046,1518.006117,0.000794,5.0983730000000005,0.00035800000000000003,1.168674,0.172413,3393.722286,167.37408,8,second transit may not be real; if so the period is double,4.8042300000000004,0.365746,1.0,0.458,0.072,2.729669,0.727658,507.77933099999996,3633.0,70.0,15.711623999999999,20.019318,False,2019-04-13T14:19:49+00:00,2019-10-17 00:41:48.584872+00:00,0.48706710868393943,592.0,296739893.0,142.17344599999996,-12.167165,3586.0,0.547453,0.5429579999999999,12.262,8.837,8.201,7.954,21.42139201150644,7.916649525009171,4.759801763033517,146.33718237237755,3,3,1,0.0,0
3,3,2,spoc,101011575.0,560.01,129.68858799999998,-13.256682000000001,8.53239,0.018459,1517.691424,0.000819,6.397438,0.000471,2.119473,0.159272,1791.709243,60.84296,8,,4.5,0.2,1.0,0.665208,0.070278,2.847985,0.662094,727.624679,4695.0,92.0,66.24463100000001,25.938644,False,2019-04-05T20:18:16+00:00,2019-10-17 00:41:43.905900+00:00,0.509967822250164,201.0,101011575.0,129.688303,-13.256526999999998,4695.0,0.6302939999999999,0.75,9.67,7.649,7.0920000000000005,6.948,17.423016467955858,8.508804117568808,4.599971755345788,184.41597318226363,3,3,2,1.0,1
3,3,2,spoc,29960110.0,1201.01,42.247,-14.5376,10.714,0.06,1411.67237,0.001818,2.491115,0.000323,1.358018,0.406756,2485.321651,213.38834,4,,4.68962,0.389814,1.0,0.607,0.103,3.038206,2.129126,767.281907,3948.0,159.0,81.910736,10.197658,False,2019-01-31T17:54:44+00:00,2019-10-17 00:41:47.038240+00:00,0.6570905616411769,49.0,29960110.0,42.2477,-14.537283,3506.0,0.482388,0.480382,12.26,9.528,8.876,8.646,11.079276441581616,9.49737768191058,5.937990262279404,106.9269001380136,3,3,2,3.0,3
3,3,2,,,K2-36 c,,3.866393,,,,,5.340888,,,,,,,,,,,0.72,,3.2,,,4916.0,,88.76555082446414,,,,,0.79,,,,,,,,11.8,10.033999999999999,,,16.513837626669375,7.8,3.344946957761764,87.35206585731756,3,3,2,2.0,2
3,3,2,spoc,19025965.0,493.01,119.62794299999999,12.883453999999999,11.35,0.018,1493.31843,0.002594,5.947773000000001,0.0013779999999999999,2.11695,0.44376800000000005,2996.516811,272.20627,7,SG1 to check 19025962,4.56546,0.238209,1.0,0.7152310000000001,0.073857,3.8397120000000005,2.370027,686.960858,4383.0,174.0,52.631891,10.420923,False,2019-03-14T21:38:48+00:00,2019-10-17 00:41:47.419866+00:00,0.685457458336247,33.0,19025965.0,119.627721,12.88326,4138.96,0.811865,0.648,12.553,10.364,9.767,9.626,17.035148535133747,14.140414712421766,6.43093615421904,63.611352157064324,3,3,2,0.0,0
3,3,2,,,K2-233 d,,-20.231684,,,,,24.3662,,,,,,,,,,,0.74,,2.64,,,4950.0,,12.632088382056207,,,,,0.8,,,,,,,,10.725999999999999,8.968,,,44.383271179890016,7.4796,1.9178131722775167,47.83227755501824,3,3,2,0.0,0
3,3,2,,,K2-266 d,,0.9375709999999999,,,,,14.697,,,,,,,,,,,0.7,,2.93,,,4285.0,,13.745579381184696,,,,,0.69,,,,,,,,11.808,9.611,,,31.883545909855588,8.9,2.980791267340165,47.38918773842684,3,3,2,0.0,0
3,3,2,spoc,427348923.0,484.01,83.531989,-0.20784499999999997,11.617,0.018,1468.427009,0.004125,4.730624,0.0016190000000000002,4.319769,0.485811,2136.204613,160.96643,6,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.,4.57,0.13,1.0,0.693875,0.110429,3.153407,1.244616,743.478254,4425.0,90.0,72.209458,9.913416999999999,False,2019-02-27T22:16:31+00:00,2019-10-17 00:41:48.108516+00:00,0.6519140298806835,753.0,427348923.0,83.531883,-0.207762,4421.46,0.900553,0.6920000000000001,12.635,10.765999999999998,10.291,10.097,14.82371255098518,10.117669443791279,5.1352860674469065,47.05728529096534,3,3,2,0.0,0
3,3,2,,,K2-199 c,,-6.136143,,,,,7.374694,,,,,,,,,,,0.68,,2.78,,,4648.0,,43.375354887114256,,,,,0.73,,,,,,,,12.289000000000001,10.277000000000001,,,21.118214951422456,8.1664,3.315008074016506,45.847789570862716,3,3,2,0.0,0
3,3,2,,,K2-284 b,,20.255108,,,,,4.795069,,,,,,,,,,,0.61,,2.78,,,4140.0,,43.0271094718809,,,,,0.63,,,,,,,,13.322000000000001,10.868,,,16.82194018194944,8.1664,4.22139358219026,43.31131204285101,3,3,2,0.0,0
3,3,2,,,K2-285 c,,1.30029,,,,,7.138048,,,,,,,,,,,0.79,,3.53,,,4975.0,,73.67211883344252,,,,,0.83,,,,,,,,12.03,10.477,,,18.564406852817438,15.68,5.906787664018826,37.71129039746712,3,3,2,0.0,0
3,3,2,,,EPIC 228801451.03,,-6.721861,,,,,31.0,,,,,,,,,,,0.79,,2.65,,,5185.0,,12.308740013964723,,,,,0.8258135975210417,,,,,,,,10.985,9.517999999999999,,,49.33296407377288,7.527875460356009,1.7440048637340657,32.52720274240166,3,3,2,0.0,0
