# TESS Object of Interest
# File Created: 2019-10-29
# Sectors: S0001-S0015
# Date of previous TOI list release: 2019-10-17
Source Pipeline,TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Uncertainty,Orbital Period Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Edited
spoc,394137592,120.01,KP,4.446408,-66.358985,7.144000,0.030000,1332.082805,0.000707,11.535076,0.001035,8.555958,0.069027,2389.906160,28.935114,1,,3.770000,0.080000,1,2.487710,0.298399,12.215808,1.480912,0.000000,5479.300000,57.000000,0.000000,0.825237,False,3,4,3,3,4,4,4,2018-09-05T18:34:19+00:00,2019-10-17 00:41:41.384690+00:00
qlp,253917293,160.01,PC,337.500659,-31.924254,11.233000,0.018000,1327.376270,0.002840,4.608000,0.001000,3.383000,0.758000,3213.220000,7.980000,1,Source is star to the WSW (253917292).,4.290000,0.650000,1,1.280000,0.060000,7.996980,0.539026,1445.000000,5935.000000,141.500000,724.001000,25.000000,False,3,4,3,3,4,4,4,2018-09-05T18:52:24+00:00,2019-10-17 00:41:47.700035+00:00
spoc,206609630,212.01,PC,22.551000,-59.583200,12.186000,0.040000,1325.491317,0.000070,0.335269,0.000001,0.710360,0.010057,18458.261758,232.434920,"2, 1",Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available,4.949640,0.399131,1,0.301000,0.051000,5.506056,1.145435,0.000000,3332.000000,63.000000,0.000000,96.133140,False,3,4,3,3,4,4,4,2018-10-22T18:35:11+00:00,2019-10-17 00:41:48.838586+00:00
spoc,141768070,842.01,PC,91.937496,-73.391739,12.540000,0.018000,1597.482295,0.001323,2.786214,0.000222,2.026420,0.064586,12623.950393,450.154360,11,,4.424960,2.004010,1,0.980404,0.980404,12.728534,12.733748,1206.757036,5376.000000,185.000000,501.187650,29.915646,False,3,4,3,3,4,4,4,2019-06-17T17:15:51+00:00,2019-10-18 21:38:51.308519+00:00
spoc,238932509,841.01,PC,94.942868,-53.226749,12.476000,0.019000,1599.391780,0.001081,3.492911,0.000246,1.780956,0.063888,14405.584579,605.555900,11,,4.468920,2.003620,1,0.900991,0.900991,12.501153,12.508461,1040.111888,5153.000000,182.000000,276.593036,27.263395,False,3,4,3,3,4,4,4,2019-06-17T17:15:52+00:00,2019-10-18 21:38:35.800650+00:00
spoc,70440470,126.01,PC,339.489337,-35.153982,12.725000,0.018000,1326.731043,0.000948,3.035381,0.000203,2.886722,0.077295,16740.836450,333.536530,1,,4.350360,0.000000,1,1.122370,1.122370,15.044467,15.047709,1320.533104,5751.000000,189.000000,718.651229,0.860842,False,3,4,3,3,4,4,4,2018-11-07T18:01:53+00:00,2019-10-17 00:41:48.853649+00:00
spoc,140068425,140.01,PC,330.301574,-49.060026,9.806000,0.041000,1327.399305,0.001311,2.281390,0.000207,0.859711,0.116683,1077.390775,98.912840,1,,4.274040,2.005680,1,1.311780,1.311780,5.069735,5.087404,1647.850619,6174.000000,194.000000,1742.578534,0.832334,False,3,4,3,3,4,4,4,2018-09-05T18:51:57+00:00,2019-10-17 00:41:48.861094+00:00
spoc,150098860,220.01,PC,91.799884,-61.996896,9.656000,0.018000,1335.900778,0.001565,10.695634,0.000182,2.067196,0.367814,922.270153,54.007350,"5, 6, 4, 2, 1",,3.988460,0.066564,1,0.908505,0.084537,2.769140,1.886593,882.486431,5272.710000,45.600000,143.335296,20.212042,False,2,4,1,1,4,4,4,2019-05-07T17:42:37+00:00,2019-10-18 21:38:33.176658+00:00
spoc,207081058,121.01,PC,331.867232,-41.815456,9.929000,0.019000,1336.139719,0.000370,14.775056,0.000529,5.449073,0.036720,14107.169660,98.282560,1,Warm Jupiter candidate with a possible secondary,4.313500,0.321619,1,1.225910,0.180608,14.783107,2.180077,844.115127,6053.000000,193.000000,119.985215,0.836588,False,3,4,3,3,4,4,4,2018-09-05T18:51:57+00:00,2019-10-17 00:41:47.774910+00:00
spoc,219338557,133.01,PC,354.395739,-58.954636,9.883000,0.018000,1327.291396,0.002752,8.195200,0.001473,2.309555,0.457632,946.435776,82.181450,1,,4.559020,0.201108,1,0.708945,0.059908,2.160801,1.917926,567.914087,4028.000000,170.000000,24.583945,0.821221,False,2,4,2,1,4,4,4,2018-09-05T18:51:57+00:00,2019-10-17 00:41:45.938518+00:00
spoc,231702397,122.01,PC,332.947000,-58.945100,13.048000,0.040000,1329.121491,0.002308,5.077677,0.000878,1.155359,0.447793,6501.890778,781.032400,1,Small star with a small planet candidate,4.958100,0.407256,1,0.294000,0.051000,2.386458,1.250847,406.577702,3318.000000,64.000000,6.457958,0.940471,False,2,4,1,1,4,4,4,2018-09-05T18:51:57+00:00,2019-10-17 00:41:40.079611+00:00
spoc,234523599,127.01,KP,15.551099,-61.756001,14.097000,0.018000,1325.650197,0.000565,3.795609,0.000069,2.042805,0.043230,55371.084604,803.346000,"2, 1",,4.438000,0.000000,1,1.000000,0.000000,23.750976,0.342044,692.182873,3424.000000,0.000000,54.250581,58.162800,False,3,4,3,3,4,4,4,2018-11-14T15:06:55+00:00,2019-10-18 15:53:31.134077+00:00
spoc,278683844,119.02,PC,99.237983,-58.015237,9.234000,0.018000,1328.046392,0.002725,10.691543,0.000362,3.228321,0.415448,540.395062,39.848972,"5, 6, 4, 3, 2, 1",follow up in progress,4.564290,0.272717,2,0.829762,0.100432,1.935791,1.243667,704.857857,5332.000000,184.000000,58.334729,13.253164,False,2,4,1,1,4,4,4,2019-05-17T18:40:33+00:00,2019-10-18 21:38:54.749464+00:00
spoc,281541555,115.01,KP,6.702439,-56.316124,12.980000,0.018000,1329.900690,0.001812,4.742745,0.000262,2.408768,0.137056,13420.031793,517.978100,"2, 1",HATS-46,4.424760,2.004010,1,0.980778,0.980778,11.517937,11.536549,1011.035916,5377.000000,185.000000,246.937665,24.498663,False,5,5,5,5,5,5,5,2018-10-22T18:35:28+00:00,2019-10-17 00:41:44.909240+00:00
spoc,299798795,1224.01,PC,37.193400,-80.899200,11.457000,0.044000,1327.702808,0.000896,4.178295,0.000021,1.698571,0.246999,2913.568598,259.495600,"13, 1",could be larger multiple of period,4.893000,0.382128,1,0.357000,0.058000,1.940673,0.612483,280.261541,3442.000000,64.000000,1.458059,11.710551,False,2,4,1,1,4,4,4,2019-08-26T21:36:51+00:00,2019-10-18 21:45:57.269059+00:00
spoc,300293197,211.01,PC,110.279641,-68.578384,9.448000,0.019000,1329.255719,0.001078,6.563939,0.000169,1.679329,0.083340,2055.220997,84.446780,"3, 2, 1",known TOI,4.351820,0.109989,1,1.088710,0.158327,8.185780,6.415770,1037.187178,5873.970000,102.627000,273.495106,26.143084,False,3,4,3,3,4,4,4,2018-12-04T21:48:36+00:00,2019-10-18 21:39:02.308983+00:00
spoc,304100538,1116.01,PC,27.699812,-75.848748,9.505000,0.018000,1325.662882,0.002730,5.010153,0.000064,2.012861,0.263256,432.472981,52.382310,"13, 1",period could be multiple,4.462140,0.371807,1,0.962164,0.168074,2.447778,0.486221,1006.857163,5551.000000,187.000000,242.880393,8.200011,False,2,4,2,2,4,4,4,2019-08-26T19:21:33+00:00,2019-10-28 21:05:24.760237+00:00
spoc,317060587,1052.01,PC,337.511335,-75.646568,9.022000,0.018000,1661.981305,0.003592,9.125579,0.002737,2.520244,0.828132,464.112112,56.999160,13,Low priority; similar epoch and period from sector 1,4.340000,0.120000,1,1.580000,0.165123,3.472615,4.508955,1006.534664,5958.200000,76.000000,242.569363,7.992206,False,3,4,3,3,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:38:56.307454+00:00
spoc,350445771,258.01,PC,85.467440,-56.740516,10.998000,0.019000,1326.800815,0.001485,3.190394,0.000106,1.806342,0.080928,3437.243608,208.875870,"3, 2, 1",possible secondary,4.263630,0.184454,1,2.124620,0.710855,14.782861,4.983982,1681.244454,6474.570000,100.190000,1888.184639,19.982940,False,3,4,3,3,4,4,4,2018-12-04T21:48:44+00:00,2019-10-17 00:41:44.519196+00:00
spoc,355509914,202.01,PC,15.524836,-59.087778,14.587000,0.019000,1326.115925,0.002679,1.738316,0.000145,1.436749,0.172887,17370.809976,1709.560000,"2, 1",The OOT centroid is wrong; The signal is on target.,4.527460,0.265458,1,0.787973,0.093596,11.612460,1.759699,1155.866345,4746.000000,178.000000,421.843611,11.086711,True,3,4,3,3,4,4,4,2018-11-14T15:06:55+00:00,2019-10-17 00:41:41.978851+00:00
spoc,421894914,1056.01,PC,339.258393,-76.917508,9.667000,0.018000,1655.155164,0.006123,5.307782,0.001834,3.206833,0.761283,431.401301,57.228786,13,Potential level one candidate; small centroid offset,4.380000,0.160000,1,1.375800,0.159916,2.940992,2.561208,1193.860433,6124.300000,83.000000,480.103905,7.424622,False,1,4,1,1,4,4,4,2019-08-16T20:20:50+00:00,2019-10-18 21:38:59.593607+00:00
spoc,425934411,142.01,PC,4.605790,-62.847886,14.672000,0.018000,1325.489793,0.000851,0.853319,0.000024,1.139772,0.074358,27850.118196,1655.496700,"2, 1",Gaia stellar radii 0.69 Rsun.,4.438000,0.000000,1,1.000000,0.000000,21.801230,12.372590,1216.150954,3658.000000,162.000000,516.976666,22.001486,False,3,4,3,3,4,4,4,2018-11-14T15:06:55+00:00,2019-10-17 00:41:48.876773+00:00
qlp,415969574,342.01,PC,342.170291,-18.520457,12.790000,0.019000,1362.571990,0.002810,10.457760,0.003880,3.148000,0.289000,8773.240000,12.366800,2,two transits; no gaia radius,4.380000,,1,,,,,792.000000,5800.000000,200.400000,65.550800,21.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:47.855011+00:00
spoc,211438925,194.01,KP,5.160559,-23.935731,10.211000,0.018000,1356.565648,0.000383,4.899379,0.000130,3.342154,0.027737,10351.824897,83.836980,2,WASP-20,4.231580,0.000000,1,1.390000,0.000000,15.126432,0.098251,1261.129151,5940.000000,0.000000,597.804609,134.421390,False,3,4,3,3,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:40.015077+00:00
spoc,12421862,198.01,PC,2.268200,-27.122100,9.853000,0.040000,1356.375417,0.002301,20.427265,0.003312,2.178553,0.580092,1207.668052,111.828040,2,,4.837390,0.119367,1,0.444000,0.024000,1.562493,1.098136,325.269941,3763.000000,65.000000,2.645433,11.134932,False,2,4,1,1,4,4,4,2018-11-03T01:49:39+00:00,2019-10-17 00:41:48.891663+00:00
qlp,198077394,322.01,PC,63.825187,-56.253756,10.671000,0.019000,1355.685630,0.001570,3.990760,0.000500,3.752000,0.622000,2942.910000,2.971960,2,not synchronized; no GAIA radius,3.720000,0.120000,1,,,,,1857.000000,5937.300000,80.000000,1976.210000,49.000000,False,3,4,3,3,4,4,4,2018-09-28T18:08:56+00:00,2019-10-17 00:41:50.773050+00:00
qlp,47425697,364.01,PC,342.256131,-24.959275,10.431000,0.018000,1354.469490,0.005170,0.493930,0.000180,0.890000,0.395000,456.821000,10.003300,2,a little v-shaped; possible EB,4.280000,0.160000,1,,,,,2194.000000,6016.000000,375.300000,3850.340000,10.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:41.995090+00:00
spoc,262530407,177.01,PC,20.439100,-46.714400,9.438000,0.016000,1356.153000,0.000649,2.853133,0.000066,1.264674,0.130670,1589.963199,58.600864,"3, 2",known TOI,4.762290,0.061557,1,0.525000,0.016000,2.175406,0.400998,652.938423,3703.000000,66.000000,42.954622,25.673399,False,2,4,2,2,4,4,4,2018-12-20T17:24:11+00:00,2019-10-17 00:41:47.889849+00:00
qlp,175482273,369.01,PC,351.229222,-38.160736,9.054000,0.019000,1354.345490,0.000640,5.463490,0.000320,2.973000,0.259000,3229.130000,0.802102,2,PC (star radius 1.70); Simbad says it's a known double. Gaia did not have a second star at the same coordinate.,,,1,,,,,0.000000,6228.000000,,373.911000,73.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:47.897193+00:00
spoc,307210830,175.01,PC,124.531900,-68.313000,9.393000,0.009000,1356.203945,0.000532,3.690604,0.000029,1.273675,0.112100,1848.855089,59.279240,"5, 2",,4.940100,0.058929,1,0.313000,0.009000,1.404443,0.196318,732.000000,3469.000000,68.000000,47.715200,29.476826,False,2,4,1,1,4,4,4,2019-05-07T17:42:41+00:00,2019-10-18 21:38:38.573740+00:00
spoc,76989773,182.01,PC,353.294594,-35.463618,9.623000,0.019000,1355.082723,0.000254,1.769141,0.000031,1.958463,0.019511,9408.639864,61.502316,2,v-shaped; two stars in PSF,4.320650,0.291747,1,1.135020,0.149118,19.120790,5.670971,1551.301651,5569.000000,187.000000,1368.692921,160.339110,False,3,4,3,3,4,4,4,2018-11-03T00:36:48+00:00,2019-10-17 00:41:42.002818+00:00
qlp,20892672,378.01,PC,1.398970,-19.489429,12.378000,0.127000,1356.500880,0.002140,3.109260,0.000450,2.506000,0.221000,5448.840000,4.464760,2,2 stars in same pixel with dmag 1,4.320000,,1,1.180000,1.180000,9.582240,9.586160,1338.000000,5894.000000,190.000000,532.263000,32.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:42.010309+00:00
spoc,76923707,181.01,PC,352.171955,-34.491371,10.411000,0.019000,1358.118127,0.000495,4.532037,0.000161,2.373894,0.052422,7256.580429,114.943214,2,,4.614450,0.318565,1,0.741265,0.110511,6.322712,0.965540,844.166174,4983.000000,180.000000,120.014242,64.932280,False,3,4,3,3,4,4,4,2018-11-03T00:36:48+00:00,2019-10-17 00:41:40.757844+00:00
qlp,9033144,367.01,PC,349.606182,-19.823931,9.713000,0.018000,1354.291530,0.001560,4.714520,0.000570,3.317000,0.138000,19805.200000,731.509000,2,likely EB,3.900000,0.120000,1,1.280000,0.090000,19.841400,4.040760,1781.000000,5756.900000,195.200000,1670.650000,37.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.396903+00:00
spoc,251848941,178.01,PC,7.301250,-30.453734,10.351000,0.017000,1360.242325,0.002380,6.558054,0.001290,2.233632,0.329970,1461.710128,116.357220,2,,4.555280,0.449348,1,0.701202,0.152166,2.773247,1.134474,624.066076,4111.000000,171.000000,35.846215,11.100334,False,2,4,1,1,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:46.788202+00:00
spoc,100100827,185.01,KP,24.354314,-45.677896,8.833000,0.017000,1354.458014,0.000044,0.941449,0.000002,2.153040,0.004752,10692.963693,23.348818,"3, 2",WASP-18b,4.365830,0.000000,1,1.230000,0.000000,12.979840,0.028411,2191.330141,6400.000000,0.000000,5449.444720,465.159850,False,3,4,3,3,4,4,4,2018-12-20T17:24:11+00:00,2019-10-17 00:41:39.966946+00:00
spoc,183537452,192.01,KP,357.879533,-39.906726,10.195000,0.017000,1356.414736,0.000268,3.922743,0.000074,2.616187,0.028454,11502.269053,71.865800,2,WASP-29,4.535270,0.000000,1,0.810000,0.000000,8.569172,0.129548,892.677730,4800.000000,0.000000,150.072046,171.826950,False,3,4,3,3,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:40.750113+00:00
qlp,382474101,349.01,PC,12.274293,-52.046527,10.179000,0.040000,1354.560490,0.000430,2.652210,0.000070,3.791000,0.221000,10286.500000,1.704530,2,400 ppm secondary; synchronized,4.290000,2.000000,1,1.250000,1.250000,13.974500,13.975700,1902.000000,6054.000000,193.000000,2173.550000,103.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.405220+00:00
spoc,183985250,193.01,PC,358.667547,-37.628020,9.098000,0.018000,1354.214863,0.000275,0.792072,0.000015,0.686972,0.078023,1584.199003,42.921795,2,Tdur is short for Rstar,4.422230,0.273742,1,0.989961,0.119910,3.964752,1.358874,1856.024017,5422.000000,185.000000,2804.499510,35.477856,False,2,4,1,1,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:40.927495+00:00
spoc,183532609,191.01,KP,359.900305,-35.031390,9.109000,0.019000,1358.920239,0.000342,8.159165,0.000501,4.437074,0.026217,15535.474824,185.400400,2,WASP-8,4.505010,0.000000,1,0.940000,0.000000,12.359505,0.090212,671.578376,5600.000000,0.000000,48.073730,86.546090,False,3,4,3,3,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:40.935794+00:00
qlp,207084429,381.01,PC,22.756615,-51.215438,7.186000,0.019000,1356.070330,0.003920,4.893880,0.001560,2.789000,0.348000,352.722000,0.541213,2,the target may be on the neighbor on the north (Rstar 1.3; dmag=6).,,,1,1.880000,0.030000,3.887560,0.167383,1176.000000,5883.000000,52.400000,318.460000,9.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:42.017741+00:00
spoc,230982885,195.01,KP,24.604344,-55.772082,9.956000,0.018000,1355.490416,0.000138,2.072761,0.000020,2.588325,0.012332,13510.216069,47.685387,2,WASP-97,4.437030,0.000000,1,1.060000,0.000000,12.482019,0.057433,1409.038827,5640.000000,0.000000,931.564316,299.292360,False,3,4,3,3,4,4,4,2018-11-03T00:53:39+00:00,2019-10-17 00:41:40.005865+00:00
spoc,207141131,179.01,PC,44.262259,-56.192071,8.141000,0.017000,1354.588395,0.000649,4.137394,0.000096,1.829919,0.136448,1134.536706,42.862720,"3, 2",known TOI,4.517610,0.282094,1,0.838949,0.107368,2.813921,0.897569,935.847488,5058.000000,181.000000,181.276421,21.055700,False,2,4,2,2,4,4,4,2018-12-20T17:24:11+00:00,2019-10-17 00:41:40.734893+00:00
qlp,220016044,357.01,PC,32.321768,-48.484745,10.394000,0.019000,1354.343940,0.004490,0.939850,0.000320,0.923000,0.415000,597.282000,9.910500,2,weak signal,3.550000,0.160000,1,2.310000,0.070000,6.219550,0.824779,1943.000000,6576.700000,103.900000,2366.490000,9.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:42.024806+00:00
qlp,280097543,375.01,PC,47.150091,-77.383278,10.387000,0.019000,1329.297390,0.011490,9.448590,0.003580,10.058000,1.046000,578.908000,1.220750,2,needs follow-up to confirm stellar parameters,3.520000,0.120000,1,3.080000,0.110000,8.161520,0.475387,1331.000000,4939.800000,90.700000,522.497000,10.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:40.710364+00:00
qlp,166697854,300.01,PC,35.737327,-53.070244,10.481000,0.020000,1354.429650,0.002370,2.757530,0.000460,1.376000,0.164000,1071.450000,2.168670,2,two stars in the same pixel; Gaia radius of 166697854 is 1.6 Rsun; second star is 4 as away and dmag 4,2.990000,0.250000,1,1.940000,0.400000,6.998910,1.465530,1044.000000,5776.500000,94.000000,197.323000,17.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:48.898683+00:00
spoc,166739520,190.01,KP,36.775436,-50.284518,9.632000,0.018000,1357.571578,0.000478,10.020817,0.000175,5.799450,0.035616,8256.898746,52.415806,"3, 2",WASP-117,4.355130,0.000000,1,1.170000,0.000000,10.928113,0.067930,935.870204,6038.000000,0.000000,181.294022,162.088760,False,5,5,5,5,5,5,5,2018-12-20T17:24:11+00:00,2019-10-17 00:41:40.727235+00:00
qlp,220396259,379.01,PC,68.891565,-56.138684,9.894000,0.019000,1354.708300,0.002500,0.916930,0.000130,1.463000,0.183000,462.629000,0.623461,2,needs follow-up to confirm whether is on target,4.040000,0.120000,1,1.710000,0.060000,4.047320,0.201152,2454.745853,5825.000000,97.800000,8581.182566,18.000000,False,3,4,3,3,4,4,4,2018-10-01T16:12:38+00:00,2019-10-17 00:41:40.478076+00:00
qlp,167418898,383.01,PC,99.609505,-67.656173,10.179000,0.018000,1335.772320,0.001240,10.980420,0.000250,1.729000,0.307000,3142.600000,7.969020,4,likely large planet on 167418903; this TIC ID is for a NPC (nearby Planet Candidate),4.250000,0.120000,1,1.680000,0.040000,10.334000,0.574855,821.000000,6077.000000,72.000000,75.505400,39.000000,False,3,4,3,3,4,4,4,2019-01-16T19:24:30+00:00,2019-10-17 00:41:42.032538+00:00
qlp,441075486,372.01,PC,359.759017,-15.612006,11.954000,0.018000,1354.766630,0.000450,1.120260,0.000030,2.118000,0.034000,42040.200000,1108.420000,2,likely EB; V-shaped;,4.420000,2.000000,1,0.750000,0.020000,16.942200,2.790600,2509.000000,5769.700000,78.500000,6580.330000,153.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:40.677040+00:00
qlp,9032368,373.01,PC,355.901887,-11.269515,13.210000,0.018000,1355.679420,0.003640,1.632000,0.000420,1.466000,0.341000,5681.640000,21.454300,2,target is likely 9032367 (still possible to be a planet);,4.350000,,1,1.120000,0.050000,9.269820,0.696877,1468.000000,5930.500000,129.900000,771.468000,13.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:40.701908+00:00
qlp,77031413,368.01,PC,354.170142,-34.611816,11.442000,0.018000,1355.195300,0.000300,1.386650,0.000030,2.289000,0.042000,21516.700000,1.677380,2,two stars in the same pixel;,,,1,0.960000,0.040000,15.439800,0.680054,1652.000000,5365.000000,118.300000,1237.220000,192.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:50.838416+00:00
qlp,305048116,362.01,PC,353.238144,-28.319746,12.506000,0.018000,1357.859590,0.003900,7.116790,0.001920,1.979000,0.298000,4062.740000,10.507200,2,the super bright star to the southwest is TIC 304698788; does not have a signal.,4.380000,,1,1.040000,0.050000,7.268230,0.496069,756.000000,5626.000000,126.900000,54.406800,13.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:50.259965+00:00
qlp,13023738,360.01,PC,347.084817,-29.590306,12.184000,0.018000,1354.978280,0.006490,8.055770,0.002910,2.835000,0.400000,3043.700000,7.077520,2,centroid shift in X/Y is due to the star nearby but the signal is on target.,4.420000,2.000000,1,1.660000,0.100000,10.053500,0.777727,867.000000,5725.000000,175.700000,93.806400,12.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:50.267160+00:00
qlp,47423120,352.01,PC,342.067496,-24.838607,10.948000,0.018000,1356.830060,0.000200,11.623500,0.000220,2.783000,0.142000,44708.700000,19.968400,2,The period could be half;,4.340000,2.000000,1,0.890000,0.040000,20.720800,1.021590,661.000000,5518.000000,125.000000,31.736900,230.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:50.274212+00:00
qlp,228381868,351.01,PC,357.580534,-17.077572,12.026000,0.018000,1356.673820,0.002420,3.465830,0.000600,3.878000,0.143000,4777.630000,2.009890,2,star is evolved,3.860000,0.120000,1,1.640000,0.260000,12.446700,1.985250,1519.000000,5772.700000,474.600000,885.715000,32.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:40.579537+00:00
qlp,70785910,348.01,PC,1.583606,-30.336272,12.169000,0.018000,1354.364740,0.001310,0.494860,0.000040,1.008000,0.249000,3031.360000,14.278100,2,V-shaped;,4.360000,,1,1.610000,0.110000,9.762300,0.964847,2403.000000,5675.700000,197.700000,5543.700000,39.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.475986+00:00
qlp,13023378,344.01,PC,347.053599,-28.007883,11.869000,0.018000,1358.257330,0.001770,6.067640,0.001000,2.895000,0.131000,6362.780000,3.569780,2,,4.310000,2.000000,1,1.060000,0.070000,9.314940,0.677875,1055.000000,6159.200000,217.200000,205.908000,35.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:42.039614+00:00
qlp,66497310,343.01,PC,356.045314,-18.889502,12.357000,0.033000,1355.521550,0.002660,1.756490,0.000360,1.377000,0.175000,3133.490000,7.768340,2,,4.360000,,1,1.210000,0.010000,7.445070,0.377716,1308.000000,5811.300000,28.300000,486.968000,15.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.491434+00:00
qlp,33911302,341.01,PC,355.844948,-23.997888,13.249000,0.019000,1355.751170,0.001690,1.813830,0.000240,1.113000,0.123000,12561.000000,18.822500,2,,,,1,0.870000,0.080000,10.752100,1.094410,943.000000,4882.400000,229.900000,131.757000,22.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.460452+00:00
qlp,69838258,339.01,PC,337.921602,-21.945681,12.041000,0.018000,1354.573360,0.001390,6.730690,0.000720,3.503000,0.193000,14721.700000,7.321690,2,difference image not conclusive,4.280000,,1,1.660000,0.050000,22.149400,0.857494,1288.000000,6048.200000,96.200000,457.721000,61.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.468225+00:00
qlp,27966179,330.01,PC,358.751494,-22.538712,12.721000,0.020000,1355.691700,0.001010,4.279580,0.000340,2.499000,0.276000,14349.800000,19.884400,2,,,,1,0.700000,0.020000,9.179400,0.447220,850.000000,4309.500000,68.800000,86.796200,48.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:40.493890+00:00
qlp,169765334,329.01,PC,351.320880,-15.634658,10.653000,0.018000,1354.948830,0.013130,5.701800,0.004490,4.452000,0.881000,3739.380000,460.686000,2,,4.020000,0.120000,1,1.580000,0.040000,10.625200,3.741370,2154.000000,5560.700000,77.800000,3577.390000,9.000000,False,3,4,3,3,4,4,4,2018-12-20T19:43:30+00:00,2019-10-17 00:41:45.451683+00:00
