toi,tic,cps_name,tic_jump,toi_jump,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,tmag,tmag_err,vmag,jmag,nobs,last_observed,rms,errvel,template,nobs_goal,tottime,remaining_nobs,remaining_time,n_comments,last_comment,rs,rs_err,r_s,m_s,teff,teff_err,t_eff,logg,logg_err,feh,ast_det_c,current_sectors,ast_det_t,total_sectors,color,spectral_type,vsini,prot,sval,logrhk,jitter,activity,ruwe,rp,rp_err,mp,k,kerr,ksig,epoch,epoch_err,period,period_err,duration,duration_err,b_est,circ_dur,circ_dur_err,max_circ_dur,a_to_R,depth,depth_err,teq,sinc,SNR,dist,prv,ra_J2000,dec_J2000,tks_comments,toi_comments,comment_list,npl,in_other_programs,in_SC1A,in_SC1B,in_SC1C,in_SC1D,in_SC1E,in_SC2A,in_SC2Bi,in_SC2Bii,in_SC2C,in_SC3,in_SC4,in_TOA,in_TOB,SC3_bin_rank,TSM,priority
1462.01,188768068,158259,188768068,1462,MS,spoc,PC,passed,passed,-,261.3502,52.7907,5.896,0.006,6.479,5.269,18,76,,,True,100,5.15,82,6.833333333333333,4,50,1.26,0.06,1.26,1.04,5801.89,124.625,5801,4.251,0.075,0.0,0.4123,2,0.726,5,0.619,-,0.4,,0.161,-4.979,2.53,748.69,1.05,1.27,1.33,2.16,1.04,0.42,2.49,1766.049,0.0037,2.178256,0.000674,2.21,0.3,0.6611,2.52,0.67,2.94,5.67,94.42,12.37,1576.676943,1460.467404,8.054242,27.05,False,17 25 24.1,+52 47 26,"SNR=7.8, clear field",Small planet candidate in a system with RV planets,"https://arxiv.org/abs/1911.13296
New paper by Hara et. al ""The SOPHIE search for northern extrasolar planets. XVII. A compact planetary system in a near 3:2 mean motion resonance chain"" 
They are claiming 4 planets and a possible fifth., Recent TOI release has revealed a new transiting inner planet. One of the special aspects of this system is the chain of 3:2 mean motion resonances. The orbital period of the new (1.3 Earth radius) inner planet is 2.18 days, which further adds to the chain since it's in 3:2 resonance with the inner 3.4 day period RV planet. So the chain is even longer than expected! This is part of our APT program monitoring TESS known exoplanet hosts and so I have request with Dave Latham that we lead the discovery paper, for which we can also include the HIRES data. I sent Dave the request on Dec 5th and still awaiting response., This is an ATL (asteroseismic target list) target with a fairly decent detection probability and because it has already known planets, would make the asteroseismic detection more valuable. I've had a look at the single sector and see some power excess where we expect (~2000 muHz), but it's too soon to tell. If there is any interest within the group on this system, let's chat. I think we expect a few more sectors for this target so we may be able to get some asteroseismic constraints!, Web TESS viewing tool suggests 6 total sectors of data, doubling the asteroseismic detection probability (>0.5). This is now a high priority target for Ashley's Thesis",1,8,0,1,1,0,1,1,0,1,0,1,1,0,1,,,18.0
1463.01,190998418,QATAR-5,190998418,1463,MS,spoc,KP,passed,known planet,-,7.0539,42.0614,12.04,0.008,12.614,11.347999999999999,0,-1,,,False,60,33.5,60,33.5,0,-1,1.11,0.06,1.11,0.99,5583.0,127.666,5583,4.3389999999999995,0.077,,0.0502,1,0.0502,1,,-,,,,,,,0.94,12.57,0.76,317.83,143.75,0.37,387.83,1764.8914,0.0007,2.8793029999999997,0.000173,2.79,0.07,0.2643,2.48,0.65,2.89,7.62,12364.56,257.77,1308.667518,693.167664,41.675854,367.66,False,00 28 12.9,+42 03 40,"dV=3.8 sep=12"" W, dV=3.5 sep=20"" E, dV=2.0 sep=24"" W",Qatar-5 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1464.01,229944666,-,-1,-1,MS,spoc,PC,-,-,-,288.3848,62.2031,10.86,0.006999999999999999,11.370999999999999,10.027000000000001,0,-1,,,False,60,16.02,60,20.747357515125806,0,-1,0.85,0.05,0.85,0.91,5290.0,129.841,5290,4.533,0.086,,0.0504,10,0.0505,13,,-,,,,,,,0.86,3.3,0.6,10.92,3.31,0.33,10.02,1772.6475,0.0055,11.327525,0.00782,3.1,0.54,0.5005,3.08,0.81,3.6,24.06,1161.62,155.1,697.743614,56.01501800000001,7.176224,151.65,False,19 13 32.4,+62 12 11,-,Diff image failed for most sectors. ,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1465.01,236887394,QATAR-1,236887394,1465,MS,spoc,KP,passed,known planet,-,303.3817,65.1621,11.847999999999999,0.006,12.692,10.999,0,-1,,,False,60,33.5,60,33.5,0,-1,0.77,0.05,0.77,0.8,4910.0,108.354,4910,4.572,0.083,,0.0501,5,0.0501,7,,-,,,,,,,1.03,12.39,0.74,317.83,208.98,0.38,552.25,1766.0067,0.0002,1.420035,2.5e-05,1.62,0.02,0.2871,1.44,0.38,1.68,6.44,24055.37,186.92,1251.948474,580.5863509999998,136.63535,185.62,False,20 13 31.6,+65 09 43,"dV=3.6 sep=34"" N",Qatar-1 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1466.01,237086564,T001466,237086564,1466,MS,spoc,PC,passed,passed,-,307.3959,61.5504,11.027999999999999,0.006,12.189,9.957,1,166,,,False,60,23.89,59,23.509018550471936,2,161,0.75,0.07,0.75,0.66,4201.0,125.587,4201,4.508,0.111,0.18,0.0501,2,0.0501,3,1.169,,3.66,,0.826,-4.647,1.6,400.97,0.89,2.49,2.5,6.76,4.63,0.57,8.13,1766.2553,0.0026,1.871529,0.000393,1.64,0.39,0.5145,1.65,0.44,1.93,7.43,1110.42,106.22,997.4568429999999,233.936214,10.3312,86.58,False,20 29 35.0,+61 33 01,"clear field, looks good",,"Passes vetting. No secondary lines. Systemic and Gaia RVs agree, Passes vetting. No secondary lines. Systemic and Gaia RVs agree",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,56.8963302988536,
1467.01,240968774,T001467,240968774,1467,MS,spoc,PC,passed,passed,-,19.1139,49.2338,10.597999999999999,0.006999999999999999,12.293,9.38,2,109,,,False,60,26.09,58,25.258849400873398,8,107,0.49,0.01,0.49,0.49,3834.0,157.0,3834,4.746,0.008,-0.34,0.05,2,0.05,2,1.288,,3.59,,0.5660000000000001,-5.0089999999999995,1.6,389.59,1.09,1.83,2.41,3.99,2.27,0.34,6.68,1766.9837,0.0028,5.973383999999999,0.001413,1.61,0.75,0.6232,1.76,0.47,2.05,22.25,1373.41,166.74,525.913556,18.079169,8.569228,37.44,False,01 16 27.3,+49 14 01,"SNR=8.6, OoT=2.7sig, dT=5.4 sep=16''",,"Possible telluric RV bug causing huge systemic RV offset? Specmatch gives -27.2 +/- 1.5 km/s, consistent with the Gaia value, Possible telluric RV bug causing huge systemic RV offset? Specmatch gives -27.2 +/- 1.5 km/s, consistent with the Gaia value, SB2 vetting looks clean., SB2 vetting looks clean., I agree on the telluric RV bug. We've seen this before for TRVs of cool stars., I agree on the telluric RV bug. We've seen this before for TRVs of cool stars., TRV bug fixed, no change in RV.    Passes vetting., TRV bug fixed, no change in RV.    Passes vetting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,61.00218825425144,
1468.01,243185500,T001468,243185500,1468,MS,spoc,VPC,passed,passed,-,16.6541,19.2259,10.886,0.008,12.5,9.343,4,109,,,False,60,31.15,56,29.16608777117636,18,31,0.37,0.01,0.37,0.36,3382.0,157.0,3382,4.855,0.001,-0.08,0.05,1,0.05,1,1.433,,112.23,,0.366,-5.4239999999999995,0.95,271.07,1.29,2.33,0.27,6.05,3.08,0.52,5.97,1766.9281,0.002,15.531925,0.002694,1.76,0.21,0.6705,2.02,0.53,2.36,50.32,3429.58,286.75,308.477758,2.140013,12.679347,24.74,True,01 06 37.0,+19 13 33,dV=1.6 sep=11'' NE,possible multi,"Do not observe with RVs. Vsini 112 km/s, Do not observe with RVs. Vsini 112 km/s, Stellar radius of 0.36Rsun and projected rotational velocity of 112km/s imply a rotational period of 0.16 days or less!, Stellar radius of 0.36Rsun and projected rotational velocity of 112km/s imply a rotational period of 0.16 days or less!, Similar situation as T001450, high vsini is an artifact of the bad SM-synth fit because of the low Teff. This star has narrow lines and low vsini., Similar situation as T001450, high vsini is an artifact of the bad SM-synth fit because of the low Teff. This star has narrow lines and low vsini., Planet radii span the Fulton gap, but with the potentially rocky planet interior.  Interesting for studying multiplanet system planet diversity, and also for studying multiplanet systems around cool stars., Planet radii span the Fulton gap, but with the potentially rocky planet interior.  Interesting for studying multiplanet system planet diversity, and also for studying multiplanet systems around cool stars., Active star?  Strong Ca II emission cores, Active star?  Strong Ca II emission cores, Nearby star (10"", dV=1.6).  Observe SW.  [Note: do we have photometric confirmation of the transit source, and have radii been adjusted for dilution?], Nearby star (10"", dV=1.6).  Observe SW.  [Note: do we have photometric confirmation of the transit source, and have radii been adjusted for dilution?], Interesting target: a low-mass star (Teff = 3400 K) with two transiting planets with P = 1.9, 15 days. The outer planet has the lowest incident flux of any in our TKS sample and may be the first member of the ""HZ"" program in TKS. (We have F_inc = 2 F_Earth, but I don’t know the details of that automatic calculation.) It has V = 12.5 so observations will be long (28 min for Exp=60k). Nevertheless, it’s an interesting system that we should further consider. I wonder if it has additional planets, as suggested by the orbital period gap and by the high multiplicity of Kepler M dwarfs.
Also note that this star was erroneously classified as high Vsini. The lines are indeed narrow as one can see by looking at the spectrum., Interesting target: a low-mass star (Teff = 3400 K) with two transiting planets with P = 1.9, 15 days. The outer planet has the lowest incident flux of any in our TKS sample and may be the first member of the ""HZ"" program in TKS. (We have F_inc = 2 F_Earth, but I don’t know the details of that automatic calculation.) It has V = 12.5 so observations will be long (28 min for Exp=60k). Nevertheless, it’s an interesting system that we should further consider. I wonder if it has additional planets, as suggested by the orbital period gap and by the high multiplicity of Kepler M dwarfs.
Also note that this star was erroneously classified as high Vsini. The lines are indeed narrow as one can see by looking at the spectrum., 1468.01 (15 day planet) is a decent atmospheric target (TSM ~88) in a relatively underpopulated bin in radius-insolation flux-Teff space. K2-18 b is also in the same bin and already has an HST/WFC3 spectrum with a water vapor feature: https://arxiv.org/abs/1909.04642, 1468.01 (15 day planet) is a decent atmospheric target (TSM ~88) in a relatively underpopulated bin in radius-insolation flux-Teff space. K2-18 b is also in the same bin and already has an HST/WFC3 spectrum with a water vapor feature: https://arxiv.org/abs/1909.04642, We have an open invitation to collaborate with the CARMENES team (contact is Enric Palle). They are following up with precise RVs, but have no immediate timeline to publish., We have an open invitation to collaborate with the CARMENES team (contact is Enric Palle). They are following up with precise RVs, but have no immediate timeline to publish.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,88.32302789250916,
1468.02,243185500,T001468,243185500,1468,MS,spoc,VPC,passed,passed,-,16.6541,19.2259,10.886,0.008,12.5,9.343,4,109,,,False,60,31.15,56,29.16608777117636,18,31,0.37,0.01,0.37,0.36,3382.0,157.0,3382,4.855,0.001,-0.08,0.05,1,0.05,1,1.433,,112.23,,0.366,-5.4239999999999995,0.95,271.07,1.29,1.45,1.93,2.71,2.79,0.55,5.11,1765.6788,0.0018,1.880305,0.000266,1.06,0.55,0.4276,1.0,0.26,1.17,12.31,1529.82,180.7,623.576148,35.733782,9.774991,24.74,True,01 06 37.0,+19 13 33,dV=1.6 sep=11'' NE,Centroid offset; but not towards a particular star; possible multi,"Do not observe with RVs. Vsini 112 km/s, Do not observe with RVs. Vsini 112 km/s, Stellar radius of 0.36Rsun and projected rotational velocity of 112km/s imply a rotational period of 0.16 days or less!, Stellar radius of 0.36Rsun and projected rotational velocity of 112km/s imply a rotational period of 0.16 days or less!, Similar situation as T001450, high vsini is an artifact of the bad SM-synth fit because of the low Teff. This star has narrow lines and low vsini., Similar situation as T001450, high vsini is an artifact of the bad SM-synth fit because of the low Teff. This star has narrow lines and low vsini., Planet radii span the Fulton gap, but with the potentially rocky planet interior.  Interesting for studying multiplanet system planet diversity, and also for studying multiplanet systems around cool stars., Planet radii span the Fulton gap, but with the potentially rocky planet interior.  Interesting for studying multiplanet system planet diversity, and also for studying multiplanet systems around cool stars., Active star?  Strong Ca II emission cores, Active star?  Strong Ca II emission cores, Nearby star (10"", dV=1.6).  Observe SW.  [Note: do we have photometric confirmation of the transit source, and have radii been adjusted for dilution?], Nearby star (10"", dV=1.6).  Observe SW.  [Note: do we have photometric confirmation of the transit source, and have radii been adjusted for dilution?], Interesting target: a low-mass star (Teff = 3400 K) with two transiting planets with P = 1.9, 15 days. The outer planet has the lowest incident flux of any in our TKS sample and may be the first member of the ""HZ"" program in TKS. (We have F_inc = 2 F_Earth, but I don’t know the details of that automatic calculation.) It has V = 12.5 so observations will be long (28 min for Exp=60k). Nevertheless, it’s an interesting system that we should further consider. I wonder if it has additional planets, as suggested by the orbital period gap and by the high multiplicity of Kepler M dwarfs.
Also note that this star was erroneously classified as high Vsini. The lines are indeed narrow as one can see by looking at the spectrum., Interesting target: a low-mass star (Teff = 3400 K) with two transiting planets with P = 1.9, 15 days. The outer planet has the lowest incident flux of any in our TKS sample and may be the first member of the ""HZ"" program in TKS. (We have F_inc = 2 F_Earth, but I don’t know the details of that automatic calculation.) It has V = 12.5 so observations will be long (28 min for Exp=60k). Nevertheless, it’s an interesting system that we should further consider. I wonder if it has additional planets, as suggested by the orbital period gap and by the high multiplicity of Kepler M dwarfs.
Also note that this star was erroneously classified as high Vsini. The lines are indeed narrow as one can see by looking at the spectrum., 1468.01 (15 day planet) is a decent atmospheric target (TSM ~88) in a relatively underpopulated bin in radius-insolation flux-Teff space. K2-18 b is also in the same bin and already has an HST/WFC3 spectrum with a water vapor feature: https://arxiv.org/abs/1909.04642, 1468.01 (15 day planet) is a decent atmospheric target (TSM ~88) in a relatively underpopulated bin in radius-insolation flux-Teff space. K2-18 b is also in the same bin and already has an HST/WFC3 spectrum with a water vapor feature: https://arxiv.org/abs/1909.04642, We have an open invitation to collaborate with the CARMENES team (contact is Enric Palle). They are following up with precise RVs, but have no immediate timeline to publish., We have an open invitation to collaborate with the CARMENES team (contact is Enric Palle). They are following up with precise RVs, but have no immediate timeline to publish.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1469.01,283722336,219134,283722336,1469,MS,spoc,KP,passed,known planet,-,348.3207,57.1684,4.628,0.006,5.569,3.9810000000000003,195,114,,,True,60,5.15,0,0.0,4,4,0.75,0.06,0.75,0.8,4884.29,142.835,4884,4.59,0.099,0.09,0.0709,1,0.0813,2,1.01,-,0.6,,0.24600000000000002,-4.9510000000000005,1.6,877.92,1.09,1.29,0.55,2.21,1.12,0.15,7.27,1765.9545,0.001,3.093066,0.000239,0.86,0.06,0.9204,1.83,0.49,2.14,11.05,271.24,15.63,950.5257369999999,192.919676,15.781710999999998,6.53,True,23 13 17.0,+57 10 06,clear field,HD 219134 b,"The discussion from Howard & Fulton (2016) [https://ui.adsabs.harvard.edu/abs/2016PASP..128k4401H/abstract] states:
""This star has candidate planets including a giant planet in a 3 au orbit that we will continue to examine as more RVs are gathered.""

[We were scooped on this multi-planet system.], Several planets orbit this star.   Currently exoplanets.org lists four of them (bcdf) as believable.  
The claimed periods and masses (from Vogt et al) are P = 3.1, 6.8, 22.8, 46.7, 94.2, and 2247 days and Msini=3.8, 3.5, 8.9, 21.3, 10.8, and 108 Mearth.
Announced by:
Motalebi et al. (2015) - https://ui.adsabs.harvard.edu/abs/2015A%26A...584A..72M/abstract
Vogt et al. (2015) -https://ui.adsabs.harvard.edu/abs/2015ApJ...814...12V/abstract, Gillon et al. (2017) discovered that two of the planets transit. https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract, Multi-planet mess. Several good planets, then activity and two yearly aliases. Lick offset may contribute to the long-period FP.",2,5,1,1,0,0,1,1,0,1,0,0,0,0,0,,,5.0
1469.02,283722336,219134,283722336,1469,MS,spoc,KP,passed,known planet,-,348.3207,57.1684,4.628,0.006,5.569,3.9810000000000003,195,114,,,True,60,5.15,0,0.0,4,4,0.75,0.06,0.75,0.8,4884.29,142.835,4884,4.59,0.099,0.09,0.0709,1,0.0813,2,1.01,-,0.6,,0.24600000000000002,-4.9510000000000005,1.6,877.92,1.09,1.47,0.21,2.75,1.08,0.31,3.53,1766.1693,0.0013,6.765434,0.000647,1.63,0.13,0.8055,2.38,0.63,2.78,18.62,284.19,15.87,732.2539469999997,67.946625,16.252916,6.53,True,23 13 17.0,+57 10 06,clear field,HD 219134 c,"The discussion from Howard & Fulton (2016) [https://ui.adsabs.harvard.edu/abs/2016PASP..128k4401H/abstract] states:
""This star has candidate planets including a giant planet in a 3 au orbit that we will continue to examine as more RVs are gathered.""

[We were scooped on this multi-planet system.], Several planets orbit this star.   Currently exoplanets.org lists four of them (bcdf) as believable.  
The claimed periods and masses (from Vogt et al) are P = 3.1, 6.8, 22.8, 46.7, 94.2, and 2247 days and Msini=3.8, 3.5, 8.9, 21.3, 10.8, and 108 Mearth.
Announced by:
Motalebi et al. (2015) - https://ui.adsabs.harvard.edu/abs/2015A%26A...584A..72M/abstract
Vogt et al. (2015) -https://ui.adsabs.harvard.edu/abs/2015ApJ...814...12V/abstract, Gillon et al. (2017) discovered that two of the planets transit. https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract, Multi-planet mess. Several good planets, then activity and two yearly aliases. Lick offset may contribute to the long-period FP.",2,5,1,1,0,0,1,1,0,1,0,0,0,0,0,,,5.0
1471.01,306263608,12572,306263608,1471,MS,spoc,PC,passed,passed,-,30.9043,21.2809,8.572000000000001,0.006,9.2,7.9220000000000015,8,88,2.31,1.15,True,20,5.15,12,0.666,6,123,0.97,0.04,0.97,1.0,5625.56,114.23200000000001,5625,4.468,0.075,-0.1,0.0523,1,0.0523,1,0.6890000000000001,G5,0.01,,0.142,-5.135,2.14,486.11,1.15,4.28,0.25,16.97,3.95,0.33,11.85,1767.42,0.0037,20.772024,0.005211,6.54,0.26,-187.1395,4.13,1.09,4.82,32.93,1400.88,74.66,766.595136,81.617867,16.987566,67.55,True,02 03 37.0,+21 16 51,"1 planet with 2 transits and 1 planet with single transit, clear field",Likely multi-planet system; centroid offset not significant,"Currently added to SC1B and SC2A., Currently added to SC1B and SC2A., System has new candidate per analysis of A. Vanderburg: two transits with P~20d, and a second single transit of unknown period., System has new candidate per analysis of A. Vanderburg: two transits with P~20d, and a second single transit of unknown period., Clean vetting.  No secondary lines in SB spectrum and systematic RV = Gaia RV., Clean vetting.  No secondary lines in SB spectrum and systematic RV = Gaia RV.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,102.62148825873504,41.0
1472.01,306955329,T001472,306955329,1472,MS,spoc,VPC,passed,passed,-,14.1136,48.6376,10.550999999999998,0.006,11.302,9.794,2,149,,,False,60,15.61,58,20.123623629904003,6,149,0.86,0.05,0.86,0.86,5103.0,131.442,5103,4.503,0.08900000000000001,0.3,0.0502,1,0.0502,1,0.879,,1.45,,0.212,-4.907,2.32,437.6,1.01,4.31,1.13,17.14,6.55,0.27,23.88,1765.6058,0.0018,6.364103,0.0009960000000000001,2.55,0.27,0.5381,2.61,0.69,3.04,15.98,2514.17,184.78,825.984655,110.004112,12.043268,121.84,False,00 56 27.3,+48 38 15,dT=4.4 sep=22'' S,,"Fails vetting. Systemic and Gaia RV off by 1.5km/s., Fails vetting. Systemic and Gaia RV off by 1.5km/s., RV discrepancy is only 1.3 sigma, worth keeping around for another shot., RV discrepancy is only 1.3 sigma, worth keeping around for another shot., The second recon spectrum came out clean. There's no discrepancy in the two systemic RVS we have.  Passes recon., The second recon spectrum came out clean. There's no discrepancy in the two systemic RVS we have.  Passes recon.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,71.84524527554501,
1473.01,352413427,6061,352413427,1473,MS,spoc,PC,passed,passed,-,15.5982,37.1855,8.297,0.006,8.844,7.711,17,86,,,True,100,5.15,83,8.284496167209028,1,160,0.99,0.04,0.99,1.09,5958.0,121.256,5958,4.482,0.076,-0.08,0.0532,1,0.0532,1,0.58,-,2.4,,0.17800000000000002,-4.869,2.86,563.55,1.01,2.49,0.46,6.77,2.35,0.33,7.06,1769.7844,0.0027,5.255294,0.0012980000000000001,3.27,0.27,-1.6767,2.61,0.69,3.04,13.2,557.89,51.19,1061.120081,299.625751,8.702014,67.62,True,01 02 23.6,+37 11 07,"dT=6.3 sep=3.1'' S, dV=11.4 sep=7.3''",Level 1,Passes vetting. Cross correlation noisy. Systemic and Gaia RVs agree.,1,6,0,1,0,0,1,1,0,1,0,1,0,0,1,1.0,97.25843389213215,28.0
1475.01,431514478,-,-1,-1,MS,spoc,PC,-,-,-,357.0012,49.7905,8.78,0.006,8.79,8.695,0,-1,,,False,60,5.15,60,5.985022096422753,0,-1,1.88,0.05,1.88,2.56,10012.0,185.641,10012,4.2989999999999995,0.064,,0.05,1,0.05,1,,-,,,,,,,1.01,5.3,5.26,24.33,4.07,0.25,16.22,1767.6183,0.0018,8.495351,0.0012699999999999999,0.91,0.49,0.9898,4.36,1.15,5.09,12.76,718.49,96.26,1813.345207,2555.306247,8.222785,294.24,False,23 48 00.3,+49 47 25,-,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1476.01,432549364,-,-1,-1,MS,spoc,KP,-,-,-,0.3622,39.3838,10.224,0.006,10.632,9.682,0,-1,,,False,60,12.19,60,21.172966926820024,0,-1,1.46,0.07,1.46,1.38,6596.04,156.59,6596,4.247,0.092,,0.0519,1,0.0519,1,,-,,,,,,,1.1,12.14,0.62,317.83,153.8,0.24,636.33,1765.5338,0.0003,1.217509,2.8000000000000013e-05,2.73,0.03,-1.4986,2.18,0.58,2.55,3.65,6587.48,74.73,2233.3461399999997,5879.564447,84.04890400000002,268.43,False,00 01 26.9,+39 23 01,-,KELT 1b,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1477.01,240681314,-,-1,-1,MS,spoc,KP,-,-,-,9.4588,51.2888,10.65,0.006,10.966,10.232999999999999,0,-1,,,False,60,13.77,60,20.979423922732018,0,-1,1.61,0.08,1.61,1.42,6695.0,131.35,6695,4.175,0.095,,0.0514,1,0.0514,1,,-,,,,,,,1.13,17.96,1.01,44945.31,15324.54,0.53,28944.81,1765.6489,0.0006,2.732681,0.00011599999999999999,2.25,0.04,0.7825,3.12,0.82,3.64,5.73,9141.32,293.49,1808.997179,2530.885866,45.440987,370.28,False,00 37 50.1,+51 17 19,-,WASP-93 b,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1478.01,409794137,-,-1,-1,MS,qlp,VPC,-,-,-,126.4338,-13.5598,10.204,0.006,10.722999999999999,9.59,0,-1,,,False,60,12.6,60,21.120040378941695,0,-1,1.04,0.05,1.04,1.0,5623.0,125.6,5623,4.4,0.08,,0.05,2,0.05,2,,-,,,,,,,0.91,8.49,0.44,54.24,16.04,0.44,36.27,1495.9164,0.0009,10.18708,,3.56,0.06,0.4867,,,4.09,19.05,6030.0,0.3,-1.0,-1.0,24.0,152.89,False,08 25 44.1,-13 33 35,-,,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
