radius_bin,insol_bin,st_Teff_bin,Source Pipeline,TIC,Full TOI ID,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Error,Planet Radius Value,Planet Radius Error,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Alerted,Updated,Stellar Mass,Target,RA,Dec,V mag,J mag,H mag,K mag,Ars,pl_masses,K_amp,TSM,radius_bin,insol_bin,st_Teff_bin,priority,highestp
4,3,3,,,K2-24 b,,-24.990332000000002,,,,,20.88977,,,,,,,,,,,1.16,,5.4,,,5625.0,,52.352811222322686,,,,,1.07,,,,11.07,9.635,,,28.152796285492332,19.0,4.224452003287292,62.813978347480855,4,3,3,0.0,0
4,3,3,spoc,13499636.0,1275.01,320.20164700000004,28.055745,10.5954,0.0061,1714.596964,0.007187000000000001,11.324682000000001,0.010262,5.970414,0.48903800000000003,1937.582972,250.30127000000002,15,Possible single transit (first event).,4.59176,0.083156,1.0,0.824734,0.044294,4.291723,0.41093199999999996,707.369388,5518.0,130.13299999999998,59.170609999999996,7.183744,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.9683127375007684,13499636.0,320.20190499999995,28.055829,11.234000000000002,9.921,9.553001,9.484,25.464656489417035,17.085523968666976,4.979583861394161,62.72412023051592,4,3,3,0.0,0
4,3,3,,,EPIC 251319382.02,,18.469510999999997,,,,,14.869943,,,,,,,,,,,0.92,,4.4,,,5930.0,,68.0687339937235,,,,,0.9754466052392866,,,,11.125,10.044,,,27.439869267120308,17.824772267415927,4.721018888864522,50.93366197691256,4,3,3,0.0,0
4,3,3,,,EPIC 205570849.01,,-16.689157,,,,,16.858,,,,,,,,,,,1.07,,5.6,,,5957.0,,81.64086662120513,,,,,0.9341043667179283,,,,12.355,10.829,,,25.284122451190637,26.858025746814285,7.021970245981123,37.55856060265007,4,3,3,0.0,0
4,3,3,,,EPIC 220397060.01,,4.657757,,,,,12.092199,,,,,,,,,,,0.99,,5.843999999999999,,,5333.0,,97.63049774634099,,,,,0.5661066234132035,,,,13.033,11.559000000000001,,,18.530916683924797,28.877646266516518,11.77728152883292,34.65009381656761,4,3,3,0.0,0
4,3,3,,,K2-19 c,,0.603575,,,,,11.90715,,,,,,,,,,,0.86,,4.86,,,5430.0,,58.05395431217235,,,,,0.93,,,,13.0,11.595999999999998,,,24.91324182458616,21.1075,6.21483220855004,31.19195945561414,4,3,3,0.0,0
4,3,3,spoc,232982558.0,1439.01,241.76394399999998,67.877729,9.98671,0.0062,1703.475034,0.005703,27.646255,0.004358,5.582779,0.487882,639.3722690000001,60.44104,14 15 16,,4.043,0.07822,1.0,1.62481,0.078053,4.32719,0.868192,772.791923,5873.0,123.835,84.289077,9.527451,,2019-11-14 17:07:15+0000,2019-11-14 17:07:15+0000,1.062265345268099,232982558.0,241.763937,67.87764,10.55,9.394,9.126,9.053001,24.169172966385062,17.32625014062413,3.525772761885501,22.746788849102803,4,3,3,0.0,0
4,3,3,,,Kepler-636 b,,41.095161,,,,,16.08066115,,,,,,,,,,,0.8,,4.45,,,5203.0,,30.12165135799979,,,,,0.85,,,,,12.190999999999999,,,31.755192579462904,18.1705,5.139294177656094,20.742565680186388,4,3,3,0.0,0
4,3,3,,,Kepler-63 b,,49.548203,,,,,9.4341505,,,,,,,,,,,0.9,,6.11,,,5576.0,,93.12285447334251,,,,,0.98,,,,12.02,10.399000000000001,,,20.742632744232914,120.0,36.87342219347036,19.441556615296623,4,3,3,0.0,0
4,3,3,,,Kepler-550 b,,47.86375,,,,,8.60010411,,,,,,,,,,,0.83,,4.42,,,5322.0,,80.50185171108518,,,,,0.87,,,,,13.097000000000001,,,20.32325625366463,17.9627,6.162752537265767,16.091631282915365,4,3,3,0.0,0
4,3,3,,,Kepler-1656 b,,39.911823999999996,,,,,31.578659,,,,,,,,,,,1.1,,5.02,,,5731.0,,29.99106771991619,,,,,1.03,,,,11.64,10.046,,,38.61102589637372,48.6,9.657485736599131,15.795998809641917,4,3,3,0.0,0
4,3,3,,,KOI-94 e,,41.891117,,,,,54.32031,,,,,,,,,,,1.52,,6.56,,,6182.0,,32.544794275793016,,,,,1.28,,,,,11.218,,,43.128437459689415,35.0,5.0217817624247445,15.25057713286663,4,3,3,0.0,0
4,3,3,,,Kepler-522 b,,44.068821,,,,,38.58422849,,,,,,,,,,,1.98,,6.91,,,6392.0,,88.0410450001518,,,,,1.54,,,,,11.302,,,28.033506646473253,38.3943,5.457999819679145,11.814569554373556,4,3,3,0.0,0
4,3,3,,,Kepler-818 b,,39.370343,,,,,10.03538581,,,,,,,,,,,0.92,,5.11,,,5638.0,,96.30450238925489,,,,,0.94,,,,,13.882,,,20.85323008714945,22.9863,7.114149608436107,11.522301145979355,4,3,3,0.0,0
4,3,3,,,Kepler-562 b,,46.273811,,,,,18.00931444,,,,,,,,,,,0.9,,5.21,,,5575.0,,40.69249169076209,,,,,0.93,,,,,13.575999999999999,,,31.367440980619797,23.7563,6.09361425880926,11.46139603950042,4,3,3,0.0,0
4,3,3,,,Kepler-667 b,,49.017342,,,,,41.43962808,,,,,,,,,,,0.87,,4.73,,,5327.0,,10.586568617508789,,,,,0.91,,,,,13.948,,,56.147997642048615,20.1567,3.973474266012353,6.509144123988542,4,3,3,0.0,0
4,3,3,,,Kepler-943 b,,41.535022999999995,,,,,49.7701438,,,,,,,,,,,0.91,,5.93,,,5612.0,,11.014740219783878,,,,,0.93,,,,,14.467,,,61.093454541561584,29.6038,5.411110230297531,6.348001157604544,4,3,3,0.0,0
4,3,3,,,Kepler-891 b,,40.355255,,,,,53.44945593,,,,,,,,,,,1.07,,6.41,,,5887.0,,15.36679819470039,,,,,1.06,,,,,14.18,,,56.91711328566901,33.7919,5.52770412058038,6.3015787429353285,4,3,3,0.0,0
4,3,3,,,Kepler-31 b,,45.853081,,,,,20.8613,,,,,,,,,,,1.22,,5.5,,,6340.0,,86.25797779324631,,,,,1.21,,,,,14.232999999999999,,,27.86283912068551,26.0478,5.338069157709749,5.967010131416388,4,3,3,0.0,0
4,3,3,,,K01839.02,,41.182819,,,,,80.4103783,,,,,,,,,,,1.673,,4.93,,,5476.0,,19.35,,,,,0.819,,,,13.808,11.905,,,43.856697506532484,21.62689654161688,3.6667791246161756,5.535833156618753,4,3,3,0.0,0
4,3,3,,,Kepler-1000 b,,47.098221,,,,,120.0181272,,,,,,,,,,,1.51,,4.76,,,6453.0,,12.482092260194657,,,,,1.4,,,,,12.319,,,75.87979062646839,20.3745,2.1143157155698744,4.806859734904512,4,3,3,0.0,0
4,3,3,,,K05633.01,,45.563419,,,,,151.77884,,,,,,,,,,,3.134,,4.35,,,6328.0,,34.01,,,,,1.542,,,,11.505,10.152999999999999,,,44.153565628625635,17.48180118077009,1.5729323153065986,3.4597923371594077,4,3,3,0.0,0
4,3,3,,,Kepler-33 f,,46.005221999999996,,,,,41.02902,,,,,,,,,,,1.82,,4.46,,,5904.0,,56.136865228021954,,,,,1.29,,,,,12.870999999999999,,,29.951260665184126,18.24,2.858809147122736,3.433670395726694,4,3,3,0.0,0
4,3,3,,,K01311.01,,48.094260999999996,,,,,83.5781976,,,,,,,,,,,2.562,,6.63,,,6056.0,,43.62,,,,,1.468,,,,13.885,12.429,,,35.696096151153476,35.787176745068955,4.05941000610967,3.3412828674026573,4,3,3,0.0,0
4,3,3,,,K02358.01,,40.979061,,,,,56.4931698,,,,,,,,,,,2.046,,4.43,,,6160.0,,50.79,,,,,1.443,,,,13.853,12.534,,,34.23021330789584,18.031870282326363,2.357482204134495,3.0698552450252476,4,3,3,0.0,0
4,3,3,,,K05472.01,,43.98061,,,,,97.5137491,,,,,,,,,,,3.18,,5.27,,,5437.0,,37.25,,,,,1.372,,,,13.195,11.258,,,31.162382120887926,24.22325414753526,2.7303918397490534,2.651379970134001,4,3,3,0.0,0
4,3,3,,,K05776.01,,47.247921000000005,,,,,198.6004,,,,,,,,,,,2.522,,4.6,,,5357.0,,10.45,,,,,1.014,,,,13.811,11.720999999999998,,,57.0799360060593,19.223955556728782,2.0912595052428156,2.0777980144903516,4,3,3,0.0,0
4,3,3,,,K07624.01,,37.269878000000006,,,,,330.025002,,,,,,,,,,,3.466,,5.92,,,6126.0,,12.36,,,,,1.658,,,,13.118,11.547,,,68.64780797484457,29.51897962981153,1.9533492204010223,1.7252544648352663,4,3,3,0.0,0
4,3,3,,,Kepler-145 c,,44.529106,,,,,42.882,,,,,,,,,,,1.98,,4.32,,,6022.0,,68.15347639658103,,,,,1.28,,,,,10.913,,,28.2802981306984,79.4,12.326488143147694,1.5663252875370122,4,3,3,0.0,0
4,3,3,,,PH1 b,,39.955104,,,,,138.317,,,,,,,,,,,1.73,,6.18,,,6407.0,,12.419879582761913,,,,,1.53,,,,,12.714,,,74.98894492377453,169.0,15.765862971707012,0.8044989086621457,4,3,3,0.0,0
4,3,3,,,Kepler-38 b,,42.279205,,,,,105.599,,,,,,,,,,,1.75,,4.3,,,5623.0,,14.951500264422014,,,,,0.94,,,,,12.73,,,52.64295608169506,122.0,17.23078949949305,0.38146107691997716,4,3,3,0.0,0
4,3,3,,,Kepler-31 c,,45.853081,,,,,42.6318,,,,,,,,,,,1.22,,5.3,,,6340.0,,33.26157965274816,,,,,1.21,,,,,14.232999999999999,,,44.86974156807835,1493.7,241.2195083617211,0.0733736092862242,4,3,3,0.0,0
4,4,1,spoc,9804616.0,460.01,47.6431,-9.2768,14.120999999999999,0.04,1411.065871,0.000479,0.516835,1.6e-05,0.9364129999999999,0.044024,33190.706911,1349.0933,4,faint target star,4.9794,0.522163,1.0,0.273,0.06,6.597836999999999,3.470252,841.788182,3274.0,101.0,118.667639,25.98026,False,2019-02-08 19:54:07+0000,2019-02-08 19:54:07+0000,0.259031834336536,9804616.0,47.64349,-9.276812,16.79,12.472999999999999,11.862,11.663,6.330220524947207,35.492544001765694,69.72174483417882,367.8700407510733,4,4,1,1.0,1
4,4,2,spoc,28230919.0,1144.01,297.709364,48.080859999999994,8.508,0.006,1687.2061170000002,0.00065,4.887823,0.00025,2.359828,0.035195,4238.701436,34.44461,14 15,HAT-P-11 b,4.56,0.09,1.0,0.77,0.04,4.874548,0.35133600000000004,808.269215,4757.3,130.6,100.86608199999999,114.42738999999999,,2019-08-27 16:09:25+0000,2019-08-27 16:09:25+0000,0.7845295336808615,28230919.0,297.710176,48.081864,9.46,7.608,7.131,7.0089999999999995,14.521735310732959,21.214990277507688,9.414169190315501,281.2631847399168,4,4,2,1.0,1
4,4,2,spoc,148914726.0,1179.01,187.05597,67.239983,10.131,0.006,1683.4145579999997,0.0008300000000000001,1.2614299999999998,9e-05,1.143229,0.079,2849.8562660000002,69.109406,14 15,,4.57,0.08,1.0,0.775123,0.03,4.955913,0.329337,1315.69245,4927.9,85.3,708.171641,37.206897999999995,,2019-08-27 12:09:00+0000,2019-08-27 12:09:00+0000,0.8135216112540737,148914726.0,187.055897,67.240043,10.879000000000001,9.317,8.789,8.678001,5.9186638304978345,21.820499372732975,14.845041672756002,209.4584958824495,4,4,2,2.0,2
4,4,2,spoc,346418409.0,1423.01,344.610093,39.658876,10.9243,0.0061,1740.961818,0.00349,2.7556529999999997,0.00084,3.396728,0.232303,2854.458929,153.26803999999998,16,some odd-even,4.66918,0.088726,1.0,0.696945,0.04299,6.414552,7.742217,967.692625,4993.0,127.12,207.238637,15.164270000000002,,2019-11-06 20:55:19+0000,2019-11-06 20:55:19+0000,0.8264276906383614,346418409.0,344.609651,39.658712,11.741,10.107999999999999,9.603,9.535,11.140772221367632,33.832742325498884,17.554008391436312,185.88807793621802,4,4,2,3.0,3
4,4,2,spoc,270380593.0,465.01,32.781778,2.418047,10.661,0.018000000000000002,1414.135825,0.000701,3.8363169999999998,0.000229,2.3897169999999996,0.084547,5578.265805,120.81916000000001,4,WASP-156,4.6010800000000005,0.0,1.0,0.76,0.0,5.63586,0.36251500000000003,887.523592,4910.0,0.0,146.636007,34.84919,False,2019-02-08 19:54:07+0000,2019-02-08 19:54:07+0000,0.8401078281565046,270380593.0,32.782084999999995,2.4181939999999997,11.559000000000001,9.906,9.472999999999999,9.339,12.807673210274466,27.15105900783288,12.478884765335154,132.9829143489227,4,4,2,0.0,0
4,4,2,spoc,396740648.0,1694.01,97.748211,66.360683,10.7424,0.0061,1817.266687,0.000886,3.7700080000000002,0.000234,2.798134,0.10553499999999999,4506.709339999999,99.45841,19,,4.53907,0.08680800000000001,1.0,0.81833,0.047688,5.454625,0.510286,953.429825,5058.0,122.08200000000001,195.28817,32.029152,,2020-01-30 21:16:42+0000,2020-01-25 01:12:02+0000,0.8444127697597108,396740648.0,97.74871,66.360596,11.446,9.957,9.472999999999999,9.425,11.777337882507819,25.68353317700726,11.832812946216828,115.350925410194,4,4,2,0.0,0
4,4,2,,,WASP-156 b,,2.418,,,,,3.836169,,,,,,,,,,,0.76,,5.7170000000000005,,,4910.0,,146.8716492215073,,,,,0.84,,,,11.6,9.906,,,12.80679584026106,40.6822,18.699766334943188,92.64394777034569,4,4,2,0.0,0
4,4,2,,,K2-45 b,,-1.77413,,,,,1.7292684,,,,,,,,,,,0.45,,6.71,,,4103.0,,102.66030177048155,,,,,0.5,,,,15.78,13.536,,,10.6966615215875,36.5244,30.943264960910856,81.77483478367884,4,4,2,0.0,0
4,4,2,spoc,417948359.0,1272.01,199.196626,49.861039,11.024000000000001,0.006,1713.031745,0.0017800000000000001,3.3159970000000003,0.00047999999999999996,1.5476379999999998,0.34,2655.314985,135.72726,15 16,,4.54,0.09,1.0,0.809032,0.02,4.289363,0.24059499999999998,979.4794710000001,4972.7,61.9,217.52158300000002,23.331120000000002,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.8271023343095245,417948359.0,199.196204,49.861059000000004,11.758,10.218,9.793,9.701,10.86073700342434,17.069555107531684,8.322015336576463,78.39173117043164,4,4,2,0.0,0
4,4,2,spoc,306955329.0,1472.01,14.113588,48.637575,10.5508,0.0061,1765.6058449999998,0.001838,6.364103,0.0009960000000000001,2.553493,0.269312,2514.1733710000003,184.78159,17,,4.5025699999999995,0.088788,1.0,0.859483,0.054064999999999995,4.3075980000000005,1.126736,825.984655,5103.0,131.442,110.004112,12.043268,,2019-12-05 16:42:06+0000,2019-12-05 16:42:06+0000,0.8563916595927011,306955329.0,14.114260999999999,48.637516999999995,11.302,9.794,9.384,9.277000000000001,15.972545995167843,17.193101347685175,6.5903840117276085,71.84524527554501,4,4,2,0.0,0
4,4,2,,,HATS-7 b,,-21.207695,,,,,3.185315,,,,,,,,,,,0.81,,6.311,,,4985.0,,225.34583736496018,,,,,0.85,,,,13.34,11.527999999999999,,,10.657419061671042,38.1396,18.50531881658226,61.71210386439071,4,4,2,0.0,0
4,4,2,,,EPIC 212138198.01,,22.783291000000002,,,,,3.209149,,,,,,,,,,,0.84,,5.275,,,5182.0,,267.2629367587214,,,,,0.912402400167721,,,,13.205,11.456,,,10.574794512393783,24.262336884889628,11.201140355051383,56.82251785861492,4,4,2,0.0,0
4,4,2,,,K2-161 b,,-3.4956120000000004,,,,,9.283188,,,,,,,,,,,2.57,,6.117000000000001,,,4972.0,,487.1608584240836,,,,,0.99,,,,12.630999999999998,10.852,,,7.210618761335856,31.2083,9.576308262433676,11.292933690993351,4,4,2,0.0,0
4,4,2,,,Kepler-56 b,,41.871869000000004,,,,,10.5016,,,,,,,,,,,4.23,,6.51,,,4840.0,,829.9276785163563,,,,,1.32,,,,,10.812999999999999,,,5.2350048300862815,22.1,5.372482538089538,8.253527793093204,4,4,2,0.0,0
4,4,2,,,K05174.01,,40.767059,,,,,22.4932751,,,,,,,,,,,4.98,,6.04,,,5186.0,,463.56,,,,,1.699,,,,12.071,9.926,,,8.03710068429992,30.543389857686183,4.868045197906013,4.477138662806547,4,4,2,0.0,0
4,4,2,,,K05967.01,,51.245602000000005,,,,,22.8631517,,,,,,,,,,,4.874,,4.84,,,5043.0,,361.26,,,,,1.893,,,,13.050999999999998,10.713,,,8.606328270267825,20.960013339193676,3.091455242192359,2.2921146532146297,4,4,2,0.0,0
4,4,3,,,DS Tuc A b,,-69.195747,,,,,8.138268,,,,,,,,,,,0.96,,5.7,,,5428.0,,113.55673770827713,,,,,1.01,,,,8.469,7.122000000000001,,,17.799988103249806,27.6784,8.75655446844387,285.8603657835952,4,4,3,1.0,1
4,4,3,spoc,365733349.0,1288.01,313.16657799999996,65.60907900000001,9.931189999999999,0.0061,1712.3569100000002,0.000688,2.700062,0.000165,2.379485,0.11466900000000001,2535.240691,60.843869999999995,15 16 17 18,,4.57956,0.106778,1.0,0.9233709999999999,0.048206,4.72907,0.46841499999999997,1308.019677,6180.0,362.01,691.796103,27.911188,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,1.1801584174206559,365733349.0,313.167029,65.608783,10.445,9.193,8.842,8.779,9.341476496508372,20.149914244895335,8.300525756608854,146.7794036522191,4,4,3,2.0,2
4,4,3,,,HD 219666 b,,-56.903786,,,,,6.03607,,,,,,,,,,,1.03,,4.71,,,5527.0,,222.7423089436349,,,,,0.92,,,,,8.557,,,13.177227937621431,16.6,6.174218069131016,142.7711513645683,4,4,3,3.0,3
4,4,3,spoc,9725627.0,239.01,358.408542,-10.118057,10.972999999999999,0.019,1356.962278,0.000995,4.15701,0.000336,3.9591879999999997,0.09311,4851.510897,104.13186,2,,4.59,0.16,1.0,0.8950309999999999,0.171767,6.374038,1.2374399999999999,1155.548184,6362.5,83.0,421.379341,32.183025,False,2018-11-29 21:52:42+0000,2018-11-29 21:52:42+0000,1.1358055912284644,9725627.0,358.408479,-10.118117999999999,11.915,10.508,10.283,10.199,12.686635571947859,33.47027972627411,12.249362898029348,111.03140948952998,4,4,3,0.0,0
4,4,3,spoc,148782377.0,1415.01,219.037396,42.378275,8.39816,0.0061,1745.709491,0.001546,14.422433999999999,0.002225,5.140082,0.215765,1122.163609,61.011242,16,,4.24518,0.08617799999999999,1.0,1.41048,0.064925,4.820208,0.55332,942.954525,6383.0,130.424,186.846082,17.132322,,2019-11-06 20:55:18+0000,2019-11-06 20:55:18+0000,1.2750925602597443,148782377.0,219.03704700000003,42.378458,8.86,7.909,7.739,7.71,19.174991223754155,20.814513498737902,4.658464465163996,83.97254353402175,4,4,3,0.0,0
4,4,3,,,HD 106315 c,,-0.393484,,,,,21.05704,,,,,,,,,,,1.3,,4.35,,,6327.0,,102.85654503659596,,,,,1.09,,,,8.951,8.116,,,25.411259464050392,15.2,3.3292315303224553,77.87625526219799,4,4,3,0.0,0
4,4,3,,,EPIC 205944181.01,,-16.56354,,,,,2.475641,,,,,,,,,,,0.82,,5.023,,,5257.0,,431.7115561940095,,,,,0.7572783689116226,,,,12.595,11.104000000000001,,,8.562993311147988,22.3250192881143,12.724559883402916,74.17849267008545,4,4,3,0.0,0
4,4,3,spoc,103448870.0,1687.01,66.834683,73.02385699999999,9.83739,0.0064,1816.8463510000001,0.003037,10.257449000000001,0.002278,1.748695,0.20634,1401.681272,170.31792,19,Potentially stellar variability,4.4674,0.076797,1.0,0.978325,0.047156,4.394979,0.43055200000000005,819.859381,5734.0,157.22299999999998,106.77718899999999,7.70781,,2020-01-30 21:16:42+0000,2020-01-25 01:12:02+0000,1.0232792087072713,103448870.0,66.83499300000001,73.023689,10.507,9.25,8.914,8.867,20.469330499481785,17.790207236830355,5.165221722575782,72.57913943964543,4,4,3,0.0,0
4,4,3,,,Kepler-25 c,,39.487894,,,,,12.7207,,,,,,,,,,,1.31,,5.2170000000000005,,,6270.0,,186.03789530959313,,,,,1.19,,,,,9.764,,,18.555850321664128,15.2,3.7144324148400596,71.8267612297721,4,4,3,0.0,0
4,4,3,spoc,288132261.0,1258.01,209.48505,79.58319,9.13619,0.0061,1691.8351879999998,0.00387,10.261830999999999,0.005474000000000001,5.33056,0.325372,883.122959,62.70332,14,Small planet candidate,4.15391,0.080929,1.0,1.4919200000000001,0.06998,4.988378,0.38224,1059.368542,6124.0,126.553,297.652333,13.284239000000001,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,1.1561892280297557,288132261.0,209.484313,79.583322,9.634,8.589,8.378,8.35,13.9843785392491,22.06405562725708,5.904388998013919,64.46115590073353,4,4,3,0.0,0
4,4,3,spoc,233681149.0,1340.01,260.364977,65.011873,10.8037,0.0061,1683.689629,0.0050490000000000005,8.587467,0.004981,5.1458900000000005,0.395515,1904.813148,340.71796,14 15 16 17 18,Centroid offset centered on 233681148; very likely EB,4.48275,0.07872799999999999,1.0,0.987583,0.047141,5.374472,0.924113,895.594301,5929.0,124.81200000000001,152.04295,10.186884,,2019-10-30 21:47:36+0000,2019-10-30 21:47:36+0000,1.0802519474521532,233681149.0,260.36481000000003,65.012281,11.297,10.257,9.957,9.892000000000001,18.34033637958782,25.045246346041075,7.441676029408806,63.5617051843398,4,4,3,0.0,0
4,4,3,spoc,186599508.0,1592.01,45.087953999999996,39.068571999999996,9.766,0.006,1794.89641,0.0022949999999999997,5.631807,0.001207,3.4553089999999997,0.383548,1186.148187,81.28653,18,check neighbors,4.16,0.08,1.0,1.38826,0.07158300000000001,4.821769000000001,1.559283,1190.356241,5669.9,133.9,474.491912,11.390572,,2019-12-19 20:58:21+0000,2019-12-19 20:58:21+0000,1.015241747396898,186599508.0,45.08847,39.068265999999994,10.337,9.162,8.847000000000001,8.76,9.646727627728703,20.825973945045227,7.423241758823291,60.9874525597147,4,4,3,0.0,0
4,4,3,,,EPIC 211945201 b,,19.402252,,,,,19.49221,,,,,,,,,,,1.39,,5.76,,,6069.0,,105.2593745318908,,,,,1.17,,,,10.154,9.144,,,23.112683397461172,28.1756,6.040127255061208,53.44898612837227,4,4,3,0.0,0
4,4,3,spoc,120960812.0,1237.01,286.638393,39.487877000000005,10.2768,0.0061,1687.7166940000002,0.003034,12.726356,0.004338,2.405681,0.751941,1223.50687,166.61998,14,Kepler-25 c,4.17664,0.092489,1.0,1.4776799999999999,0.087859,5.26101,4.0528,989.922275,6212.0,132.796,226.94749199999998,7.3918919999999995,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,1.1951671219158744,120960812.0,286.638391,39.487904,10.769,9.764,9.532,9.493,16.478880002584045,24.153048659518273,5.884397818604787,38.30231987738489,4,4,3,0.0,0
4,4,3,,,Kepler-105 b,,46.276237,,,,,5.4122,,,,,,,,,,,0.89,,4.81,,,5827.0,,230.98412467557984,,,,,0.96,,,,,11.811,,,14.382866780236622,20.7396,7.775806752380306,36.75868541595096,4,4,3,0.0,0
4,4,3,,,Kepler-18 c,,44.746321,,,,,7.64159,,,,,,,,,,,1.11,,5.49,,,5345.0,,159.4821129340886,,,,,0.97,,,,,12.189,,,14.564175931787165,17.3,5.7418814283074235,32.263580816578774,4,4,3,0.0,0
4,4,3,,,CoRoTID 223977153 b,,9.257431,,,,,6.71837,,,,,,,,,,,0.79,,6.388999999999999,,,5970.0,,138.9584935643045,,,,,1.08,,,,,12.519,,,19.46491902691087,47.6745,15.375627693738652,30.233554393564727,4,4,3,0.0,0
4,4,3,,,EPIC 211647930.01,,15.205698000000002,,,,,14.759595,,,,,,,,,,,1.19,,5.3,,,6070.0,,118.11441524850716,,,,,1.0782557175821015,,,,11.561,10.940999999999999,,,21.82591290546766,24.45813952858187,6.074370466018174,29.44391751790934,4,4,3,0.0,0
4,4,3,,,CoRoT-22 b,,6.219136,,,,,9.75598,,,,,,,,,,,1.14,,4.88,,,5939.0,,170.2451165613956,,,,,1.1,,,,13.944,12.414000000000001,,,17.403468311037486,12.2,3.432350187573914,27.916964677071885,4,4,3,0.0,0
4,4,3,,,Kepler-495 b,,39.098134,,,,,3.41303622,,,,,,,,,,,0.83,,5.23,,,5346.0,,283.2173294149169,,,,,0.86,,,,,13.314,,,10.933129317872208,23.9115,11.249798355181873,24.818847781781447,4,4,3,0.0,0
4,4,3,,,K2-27 b,,1.2307379999999999,,,,,6.771315,,,,,,,,,,,0.89,,4.48,,,5248.0,,120.3778118816223,,,,,0.87,,,,12.64,11.157,,,16.160727902374173,30.9,11.480791299101567,22.889787407032895,4,4,3,0.0,0
4,4,3,,,Kepler-554 b,,51.358154,,,,,1.90220856,,,,,,,,,,,0.92,,4.29,,,5447.0,,776.0809068819085,,,,,0.93,,,,,13.043,,,6.85658301971843,17.0739,9.264924992374715,22.75882501894719,4,4,3,0.0,0
4,4,3,,,EPIC 212639319.01,,-9.691857,,,,,13.843725,,,,,,,,,,,1.64,,6.761,,,5465.0,,176.4149417437615,,,,,0.9360855538355713,,,,12.62,11.13,,,14.476352097330498,36.99755555610505,10.314832933809011,21.558350114790702,4,4,3,0.0,0
4,4,3,,,K2-108 b,,16.419609,,,,,4.733999,,,,,,,,,,,1.76,,5.33,,,5599.0,,806.7526485735209,,,,,1.17,,,,12.33,10.985999999999999,,,7.105542196620491,24.694,8.484807607372312,21.471359635212327,4,4,3,0.0,0
4,4,3,,,Kepler-673 b,,50.054119,,,,,3.72873109,,,,,,,,,,,0.84,,6.54,,,5355.0,,255.6002400837545,,,,,0.88,,,,,14.179,,,11.547415939515217,34.9652,15.729360440733904,21.205014271212463,4,4,3,0.0,0
4,4,3,,,K2-98 b,,11.511144999999999,,,,,10.136448,,,,,,,,,,,1.57,,5.2,,,6172.0,,337.7295535128831,,,,,1.2,,,,12.165999999999999,11.124,,,13.34485286108413,23.6788,6.206700321586958,19.724359153573243,4,4,3,0.0,0
4,4,3,,,Kepler-497 b,,38.927952000000005,,,,,3.57320367,,,,,,,,,,,1.11,,6.04,,,5834.0,,577.0121359197514,,,,,1.09,,,,,13.6,,,9.121932697393705,30.5434,12.083636188481417,17.524809832839093,4,4,3,0.0,0
4,4,3,,,K2-245 b,,-1.590889,,,,,11.89307,,,,,,,,,,,1.25,,4.34,,,5793.0,,171.6688230221911,,,,,0.83,,,,12.212,11.499,,,16.489513022990586,17.4135,5.533329521147369,17.4761413331727,4,4,3,0.0,0
4,4,3,,,KOI-94 c,,41.891117,,,,,10.423648,,,,,,,,,,,1.52,,4.32,,,6182.0,,294.03895286167466,,,,,1.28,,,,,11.218,,,14.348353093719115,15.6,3.880567332361326,16.941438426345517,4,4,3,0.0,0
4,4,3,,,Kepler-553 b,,48.332454999999996,,,,,4.03046804,,,,,,,,,,,0.85,,4.63,,,5266.0,,214.1887852965031,,,,,0.92,,,,,13.578,,,12.19859558092673,19.4376,8.271471525066154,16.679048115537366,4,4,3,0.0,0
4,4,3,,,Kepler-564 b,,46.626404,,,,,3.75083228,,,,,,,,,,,0.92,,4.63,,,5626.0,,352.1734569973754,,,,,0.95,,,,,13.55,,,10.858444933207323,19.4376,8.2928066414009,16.331400580481574,4,4,3,0.0,0
4,4,3,,,Kepler-696 b,,41.137592,,,,,4.19042557,,,,,,,,,,,1.08,,6.14,,,5903.0,,471.6558333034371,,,,,1.06,,,,,14.069,,,10.329503550056955,31.408,12.004226432895281,14.48882681453957,4,4,3,0.0,0
4,4,3,,,Kepler-678 b,,50.49456,,,,,7.27503724,,,,,,,,,,,0.91,,5.14,,,5520.0,,132.94588009372225,,,,,0.94,,,,,13.732000000000001,,,17.013246780863444,23.2162,7.9985514778579,13.782999975656617,4,4,3,0.0,0
4,4,3,,,Kepler-677 b,,50.321609,,,,,6.57531678,,,,,,,,,,,0.99,,5.38,,,5723.0,,199.6385697094742,,,,,1.0,,,,,14.071,,,14.923536590687535,25.0891,8.578869063923761,11.702053150538406,4,4,3,0.0,0
