Target,RA,Dec,V mag,J mag,H mag,K mag
200807066,53.178982,-51.788532000000004,9.47,8.35,8.073,8.045
201233610,359.516588,-49.300838,13.615,12.34,11.998,11.965
201292545,2.900716,-56.599679,12.209000000000001,10.833,10.532,10.419
201604954,285.096517,-54.89334100000001,12.62,11.286,10.933,10.877
202504234,230.310094,63.565284999999996,11.647,10.282,10.004,9.929
202563254,304.034336,31.925687,9.009,8.61,8.579001,8.539
203189770,304.800032,32.581045,10.484000000000002,10.149,10.121,10.09
207110080,42.291509000000005,-58.024682999999996,11.232999999999999,10.581,10.309000000000001,10.262
207277638,110.506534,10.238635,10.242,9.882,9.751,9.745
210873792,245.90512900000002,-31.373573999999998,13.66,10.817,10.191,10.059
214361331,261.06284700000003,-50.386051,10.258,9.161,8.947000000000001,8.833
216935214,259.49577999999997,-45.883555,9.441,8.395000999999999,8.197000000000001,8.109
219015370,223.09264100000001,70.476557,11.314,10.337,10.012,9.964
219164808,90.77407,-52.084311,10.01,9.353,9.192,9.107000000000001
219189765,171.014792,-19.556959,17.26,13.25,12.602,12.360999999999999
219195044,92.39241700000001,-53.822988,13.311,10.241,9.677,9.468
219205407,92.833906,-51.466621999999994,11.687999999999999,10.059,9.6,9.496
219229644,63.31929,-50.944261,12.538,9.554,8.838,8.656
219344917,74.737626,-50.627415,10.569,8.954001,8.488,8.38
219345200,74.752657,-49.736179,8.83,7.854,7.617000000000001,7.531000000000001
219401954,78.165188,-53.743438,10.242,9.119,8.806000000000001,8.794
219698776,135.732641,71.636416,13.427,9.731,9.093,8.878
219698950,175.52524,-23.354845,12.155,10.924000000000001,10.634,10.58
219850915,256.279559,69.519093,11.929,10.075,9.53,9.422
219852584,256.67220299999997,67.871503,11.302999999999999,10.341,10.123,10.08
219852882,256.622675,68.843303,11.693,9.908999999999999,9.459,9.383
219854185,256.770639,70.23848100000001,11.37,10.15,9.837,9.742
220029715,208.856746,-21.207859,13.347000000000001,11.527999999999999,11.085,10.975999999999999
220475245,75.350678,-56.14141600000001,13.6,11.835999999999999,11.368,11.259
220518305,41.467597999999995,-64.320687,10.720999999999998,9.788,9.559,9.45
224297258,185.062873,56.201409,10.714,9.334,8.968,8.887
224600500,254.95857900000001,58.462633,6.87993,6.5729999999999995,6.564,6.526
229047362,195.359758,-27.522227,11.875,10.595999999999998,10.267999999999999,10.174
229510866,297.215817,64.354351,10.582,9.547,9.327,9.22
229536616,195.821133,67.823436,11.019,10.132,9.892999999999999,9.803001
229650439,280.923784,74.937833,10.957,9.584,9.191,9.09
229747848,280.326681,70.290054,11.168,10.011000000000001,9.683,9.616
229770036,282.173361,70.840191,11.579,9.667,9.117,8.978
229781583,283.53553,69.633534,14.37,10.863,10.222000000000001,10.013
229811538,198.635626,-24.14419,13.075,11.633,11.329,11.273
230017324,291.465322,61.776153,11.5833,9.682,9.181000000000001,9.107000000000001
230017325,291.469121,61.776068,11.036,9.783,9.501,9.454001
230088370,247.35667999999998,71.505873,10.591,9.761000000000001,9.565,9.521
230127302,251.11587000000003,70.429992,11.632,10.294,10.003,9.907
231081369,68.073785,-66.916299,12.217,11.228,10.958,10.939
231728511,81.443395,-51.357031,13.805,10.052999999999999,9.458,9.219
231736113,82.127963,-48.409067,11.952,10.929,10.787,10.675
232025086,96.069345,-46.93762,9.216000000000001,8.304,8.107999999999999,8.017999999999999
232540264,227.86786400000003,71.841296,9.08,7.871,7.546,7.502000000000001
232612416,259.023592,63.10560699999999,11.806,10.365,9.939,9.87
232967440,197.683097,70.768012,11.038,9.564,9.228,9.134
232967666,198.152378,71.618139,10.947000000000001,9.809,9.514,9.456
232971294,199.442645,71.721051,10.294,9.156,8.93,8.872
232976128,200.561576,66.308533,11.089,9.536,9.204001,9.126
232982558,241.763937,67.87764,10.55,9.394,9.126,9.053001
233059608,269.807391,64.14264399999999,7.31,6.48,6.3229999999999995,6.315
233087860,272.20452,60.678785,10.988,8.981,8.439,8.317
233120979,273.52923799999996,62.858243,11.513,9.925,9.629,9.54
233390838,301.559262,59.490770999999995,10.011000000000001,9.134,8.912,8.863
233681149,260.36481000000003,65.012281,11.297,10.257,9.957,9.892000000000001
233684822,260.902889,64.862363,10.668,9.269,8.992,8.89
233951353,305.412906,58.140828000000006,10.041,8.899,8.597999999999999,8.544
233953967,305.395161,56.462656,11.027999999999999,9.792,9.567,9.475
235683377,287.292101,74.174276,15.39,10.925,10.332,10.089
236445129,314.268523,31.661019,11.717,10.927999999999999,10.692,10.642000000000001
236714379,239.201466,65.888838,11.645999999999999,10.042,9.668,9.558
237104103,241.32290099999997,70.19004,11.889000000000001,10.385,10.105,10.012
237185205,283.526697,37.720014,10.218,9.34,9.171,9.113
237200747,293.032494,74.89107299999999,12.255999999999998,10.633,10.22,10.122
237222864,296.24462,74.06285799999999,9.92,8.386000000000001,8.008,7.922999999999999
237232044,297.39867799999996,76.139178,10.675,9.178001,8.775,8.674
237920046,56.736636,-63.336878000000006,13.995999999999999,10.853,10.199,9.951
237924601,57.553653000000004,-63.05391899999999,12.458,10.834000000000001,10.389000000000001,10.270999999999999
237928815,57.999823,-59.882442000000005,10.922,9.542,9.164,9.077
238004786,102.568389,-53.005503000000004,11.727,9.802,9.352,9.227
238059180,104.138355,-53.545449,10.204,9.752,9.7,9.612001
238197638,57.489027,-72.79373100000001,12.017000000000001,11.213,10.994000000000002,10.921
238197709,57.26580500000001,-72.947299,10.823,9.727,9.472000000000001,9.39
238374636,120.83768799999999,-51.345626,10.419,8.961,8.587,8.477
238898571,93.72942900000001,-49.756087,10.52,9.325,9.033,8.92
240450679,323.527361,46.931774,10.129,9.868,9.862001,9.834
243200602,203.106019,-42.475273,11.104000000000001,9.896,9.547,9.461
248075138,192.981203,-42.073617,12.169,10.542,10.103,10.033
248092710,193.260548,-44.09936,10.16,9.118,8.888,8.821
248111245,193.55246,-46.587716,12.782,11.831,11.651,11.55
249812036,339.785541,49.426562,9.824,9.335,9.283,9.23
252490659,344.35978,53.140834999999996,11.003,9.823,9.589,9.520000999999999
253728991,282.140409,-40.11177,12.093,10.915,10.632,10.556
253990973,284.688908,-41.242483,10.366,9.125,8.767999999999999,8.703
254113311,286.376004,-41.43764,11.595,9.055,8.493,8.351
255685030,98.469125,-52.460296,11.195,9.967,9.622,9.541
256783784,329.401792,36.321404,10.061,8.811,8.461,8.437999999999999
256886630,329.385067,41.449509,8.33,8.105,8.099,8.051
258514800,305.474925,70.94370500000001,10.936,9.465,9.087,9.061
258777137,286.74712,71.712377,10.347999999999999,8.74,8.388,8.336
258801269,287.02508900000004,66.290697,11.55,10.365,10.102,10.044
259126549,291.41185099999996,69.11298000000001,11.534,10.402999999999999,10.212,10.135
259129875,291.880247,68.01469499999999,10.798,10.216000000000001,10.123,10.055
259172391,292.76774,71.49735799999999,10.931,10.057,9.818,9.753
259592689,72.977308,-53.829626,10.835,9.464,9.092,8.941
259863352,40.365939000000004,-71.462749,7.76,6.484,6.144,6.064
259962054,43.018076,-67.687016,15.017000000000001,10.56,10.052999999999999,9.722000000000001
260043723,91.608698,-58.953703000000004,9.209,8.237001,8.002,7.955
260128333,92.133096,-59.540985,11.722000000000001,10.95,10.695,10.635
260130483,92.305335,-55.403754000000006,11.328,9.982000000000001,9.626,9.542
260304296,94.61554100000001,-57.013501,9.486,8.705,8.523,8.456
260304800,94.535471,-57.558727000000005,13.495999999999999,12.003,11.648,11.55
260476837,96.248202,-59.804574,13.687000000000001,11.825,11.380999999999998,11.232000000000001
260609205,97.453898,-57.254816000000005,13.292,12.085999999999999,11.867,11.827
260647166,186.574063,-51.363052,9.25,8.046,7.702999999999999,7.6370000000000005
260708537,98.454881,-58.525031999999996,11.62,7.898,7.312,7.03
261108236,83.275809,-80.815478,13.217,10.715,10.106,9.941
261136679,84.29928000000001,-80.46460400000001,5.65,4.869,4.4239999999999995,4.2410000000000005
261257684,89.371273,-83.129726,12.588,9.607000000000001,8.941,8.766
261258875,89.73076800000001,-79.743374,9.736,8.798,8.579001,8.51
261369656,292.604815,-46.278074,10.937000000000001,10.006,9.777000000000001,9.703
