Planet Radius Value,Stellar Mass,Orbital Period Value,Star Radius Value,Effective Temperature Value,J mag,TIC Declination,Effective Stellar Flux Value,pl_masses,mass_flag,Ars,K_amp,TSM,Full TOI ID
2.12,0.86,4.921355,0.81,5078.0,12.767000000000001,43.083824,123.4,12.1,1.0,14.298816395479973,5.03897289208952,4.015599335801624,Kepler-161 b
2.05,0.86,7.06424,0.81,5078.0,12.767000000000001,43.083824,76.201,11.8,1.0,18.195078099931077,4.356239431019797,3.300508228953557,Kepler-161 c
11.874,1.22,1107.5923,1.79,6210.0,12.376,40.656175,0.8532278601545039,483.0,1.0,268.99819138248535,26.19174606349674,1.1151613366419062,Kepler-1647 b
2.213,1.03,11.8728787,1.03,6148.0,10.065,39.211929,155.0,5.0,1.0,21.480367120888694,1.376608229202338,23.435182739060615,Kepler-1655 b
5.02,1.03,31.578659,1.1,5731.0,10.046,39.911823999999996,30.03974896458123,48.6,1.0,38.61102589637372,9.657485736599131,15.795998809641917,Kepler-1656 b
11.994000000000002,1.45,3.84937278,2.89,6216.0,10.475,38.947376,3779.8981864558345,1868.8404,1.0,4.049306346618893,596.2761050802673,2.231144844131272,Kepler-1658 b
3.87,0.84,175.06,0.76,5100.0,12.729000000000001,41.967079,0.88,17.0,1.0,163.54349755037933,2.1866751679276377,6.063247499702412,Kepler-1661 b
14.68,1.16,1.4857108,1.05,5781.0,12.992,47.815006,1481.766,778.65,1.0,5.484647405887691,395.95216211532846,18.64956627262115,Kepler-17 b
3.2,1.03,7.930592,1.03,5679.0,13.142999999999999,41.629604,136.522,82.6,1.0,16.41376019612496,26.015801610787726,1.1157277547018747,Kepler-170 b
2.6,0.87,12.759712,0.89,5232.0,13.097000000000001,43.853259,39.631,23.0,1.0,24.655065148049097,6.9186053878824305,2.175616781121261,Kepler-176 c
2.51,0.87,25.751974,0.89,5232.0,13.097000000000001,43.853259,15.536,15.2,1.0,39.374881208618824,3.618076636010669,2.3437496354938663,Kepler-176 d
2.9,1.0,36.855,1.05,5942.0,13.857999999999999,45.053207,38.118,2.0,1.0,44.39875650581131,0.3849890473067205,15.10523950619865,Kepler-177 b
7.1,1.0,49.412,1.05,5942.0,13.857999999999999,45.053207,25.793,7.5,1.0,53.98355550182617,1.309285333390813,48.16370992764403,Kepler-177 c
2.0,0.97,3.504725,1.11,5345.0,12.189,44.746321,355.735,6.9,1.0,8.661625303787977,2.96961719689213,5.556463927503803,Kepler-18 b
5.49,0.97,7.64159,1.11,5345.0,12.189,44.746321,126.081,17.3,1.0,14.564175931787165,5.7418814283074235,32.263580816578774,Kepler-18 c
6.98,0.97,14.85888,1.11,5345.0,12.189,44.746321,51.922,16.4,1.0,22.68928507439397,4.360984240177498,56.03980410027159,Kepler-18 d
2.27,1.0,11.637071,0.96,5888.0,13.725999999999999,39.315898,108.717,35.7,1.0,22.51751108380641,10.091851203594715,0.7066917891631832,Kepler-183 c
1.97,0.97,20.303005,0.87,5788.0,13.1,43.074715000000005,29.875,8.8,1.0,35.64571814219396,2.10878316537416,2.378252086681779,Kepler-184 c
2.38,0.83,20.134866,0.75,5235.0,13.408,44.305004,18.811,22.7,1.0,39.038497293712055,6.052127446105136,1.6406206533465277,Kepler-189 c
2.209,0.94,9.28716,0.86,5544.0,10.719000000000001,37.851786,93.537,8.4,1.0,21.185007102588,2.667781510238364,13.371355055869593,Kepler-19 b
1.23,1.01,10.349695,1.12,6004.0,10.814,50.559006,189.965,5.3,1.0,17.90894345194875,1.5476388399646555,0.36673108511265934,Kepler-197 c
1.868,0.95,3.69611525,0.96,5495.0,11.252,42.338726,324.114,9.7,1.0,10.304560356643016,4.158704027492674,6.247768450288716,Kepler-20 b
3.0469999999999997,0.95,10.85409089,0.96,5495.0,11.252,42.338726,77.023,12.75,1.0,21.1313916939042,3.817219617188876,14.6340094208555,Kepler-20 c
2.7439999999999998,0.95,77.61130017,0.96,5495.0,11.252,42.338726,5.591,10.07,1.0,78.43004006873319,1.564909635157072,6.914525937519479,Kepler-20 d
2.47,1.0,5.370647,1.11,5821.0,12.859000000000002,41.388039,329.788,749.9,1.0,11.630291202527237,274.3121230166728,0.0664812843148025,Kepler-203 c
1.44,1.0,11.32972,1.11,5821.0,12.859000000000002,41.388039,121.816,33.9,1.0,19.130176107280935,9.668901953851984,0.03426245979217999,Kepler-203 d
1.639,1.41,2.78578,1.9,6305.0,7.229,38.714016,3021.187,5.08,1.0,4.918656296684733,1.839299907207235,21.786293327259685,Kepler-21 b
1.29,0.9,6.04045,0.82,5123.0,11.927,43.168484,95.436,18.3,1.0,16.43901059977857,6.905315127899128,0.12193137116904992,Kepler-211 c
2.39,0.94,30.864423,1.03,5739.0,12.417,45.213688,21.404,23.6,1.0,39.39187595152604,5.022553407967337,1.4594717420100558,Kepler-215 d
2.81,1.16,47.903645,1.49,5786.0,12.677999999999999,46.762558,20.01,19.1,1.0,39.15386120948933,3.0515632179306578,1.2758486495146837,Kepler-219 d
2.93,0.87,5.690586,0.82,5243.0,12.413,46.83527,119.836,15.1,1.0,15.620432508978514,5.945142913911152,9.79098783926382,Kepler-221 c
2.99,1.12,7.38449,1.72,5234.28,14.095,47.279495000000004,444.053,7.4,1.0,9.638003077907365,2.2571654094159883,2.826723593358351,Kepler-223 b
3.44,1.12,9.84564,1.72,5234.28,14.095,47.279495000000004,302.474,5.1,1.0,11.67533518567375,1.4133857036062862,5.674995241625871,Kepler-223 c
5.24,1.12,14.78869,1.72,5234.28,14.095,47.279495000000004,175.951,8.0,1.0,15.312985093806288,1.935910404267717,10.031291334981715,Kepler-223 d
4.6,1.12,19.72567,1.72,5234.28,14.095,47.279495000000004,119.882,4.8,1.0,18.555011666047402,1.0552025165372039,10.2750641356424,Kepler-223 e
1.55,0.89,3.940997,0.8,5571.0,14.114,47.880989,270.402,24.0,1.0,12.628155283490825,10.519611947659119,0.5092401387032351,Kepler-226 b
2.27,0.89,5.349555,0.8,5571.0,14.114,47.880989,180.513,45.2,1.0,15.481544379608549,17.893270546718394,0.7670801199657213,Kepler-226 c
2.2,1.1,15.274299,1.55,5828.0,12.353,49.479225,161.038,17.6,1.0,17.258480292722158,4.264298839993374,1.0650396915304292,Kepler-23 d
1.73,0.59,10.065275,0.49,3767.0,13.405,50.531914,14.879,35.4,1.0,33.58929196843516,14.930598709036175,0.7353492098360952,Kepler-231 b
1.93,0.59,19.271566,0.49,3767.0,13.405,50.531914,6.267,24.1,1.0,51.791889703305195,8.185789071613659,1.2077665943916207,Kepler-231 c
5.6,1.06,23.654,1.43,5751.0,13.894,40.637815,98.461,169.7,1.0,24.73231721766343,36.42729463360801,0.7919613181563251,Kepler-238 e
2.0,1.06,50.447,1.43,5751.0,13.894,40.637815,35.869,13.5,1.0,40.97811493319812,2.25130979350529,0.3860175680923959,Kepler-238 f
2.2,0.78,7.953528,0.74,4985.0,14.113,40.750263000000004,59.838,102.3,1.0,20.864221576385155,38.74447772107084,0.2780664459719175,Kepler-240 c
2.31,0.82,20.050401,0.8,5554.0,14.306,42.301369,31.267,15.2,1.0,36.34900282257094,4.091135363355238,1.4316193173888658,Kepler-244 d
2.18,0.86,17.460812,0.8,5100.0,14.120999999999999,42.436316999999995,25.152,225.6,1.0,33.67815436223418,61.598362346647086,0.08421743175802043,Kepler-245 c
3.03,0.86,36.277108,0.8,5100.0,14.120999999999999,42.436316999999995,9.492,21.6,1.0,54.83532615069621,4.621976660894651,1.8803084287037037,Kepler-245 d
2.748,1.19,6.238297,1.31,6270.0,9.764,39.487894,542.96,8.7,1.0,11.53942632109618,2.6959786361905866,25.481167346672745,Kepler-25 b
5.2170000000000005,1.19,12.7207,1.31,6270.0,9.764,39.487894,210.172,15.2,1.0,18.555850321664128,3.7144324148400596,71.8267612297721,Kepler-25 c
2.15,0.93,12.412183,0.91,5957.0,14.675,45.816503999999995,67.225,3.2,1.0,24.205507878168834,0.929242660883633,4.699034834007142,Kepler-254 c
2.78,0.54,12.28,0.51,3914.0,13.408,46.56654,7.6,5.12,1.0,35.775783242145344,2.1438374306885075,19.89048131539433,Kepler-26 b
2.72,0.54,17.2559,0.51,3914.0,13.408,46.56654,4.82,6.2,1.0,44.8830108784675,2.3177530520955942,13.52103844232839,Kepler-26 c
1.98,0.56,3.353728,0.56,4258.0,13.334000000000001,47.157461,45.843,37.9,1.0,13.882117053841487,23.873811665440282,1.4322329475901285,Kepler-267 b
1.43,0.97,2.971353,0.93,5297.0,13.159,47.59383,801.741,78.0,1.0,9.260610639361829,35.468749776039246,0.023664447878110256,Kepler-272 b
1.79,0.97,6.057342,0.93,5297.0,13.159,47.59383,310.76,97.8,1.0,14.888748306991877,35.073640871579244,0.19360241354136207,Kepler-272 c
2.9,1.02,31.884,1.05,6105.0,14.234000000000002,39.036326,19.793,16.6,1.0,40.57779596002931,3.309539411085974,1.6449159834173654,Kepler-276 c
2.8,1.02,48.648,1.05,6105.0,14.234000000000002,39.036326,11.274,16.3,1.0,53.779477769828496,2.822818858810416,1.3097253735196273,Kepler-276 d
2.92,1.21,17.324,1.65,5946.0,12.288,39.077209,198.245,87.3,1.0,18.20144180537752,19.03378337539907,0.4607161148156873,Kepler-277 b
3.36,1.21,33.006,1.65,5946.0,12.288,39.077209,83.898,64.2,1.0,27.972778407023842,11.290963406516756,0.7699579186784306,Kepler-277 c
4.3,1.2,35.736,1.75,6363.0,12.724,42.194835999999995,60.157,49.4,1.0,27.732487240107982,8.507879343043756,1.47283018168031,Kepler-279 c
3.1,1.2,54.414,1.75,6363.0,12.724,42.194835999999995,35.739,37.5,1.0,36.70500580150174,5.613806039334561,0.7033507630138282,Kepler-279 d
2.46,0.9,24.806,0.9,5602.0,14.08,44.797684000000004,52.348,61.0,1.0,38.40949956595895,14.37362905643525,0.3706549418063983,Kepler-282 d
3.1,0.9,44.347,0.9,5602.0,14.08,44.797684000000004,24.114,56.2,1.0,56.57748695385017,10.911147107725206,0.673876011593691,Kepler-282 e
2.15,1.08,34.545,1.0,5990.0,12.860999999999999,42.88285,27.371,7.3,1.0,45.81002675011337,1.364046392242431,2.874713818607115,Kepler-289 b
11.59,1.08,125.8518,1.0,5990.0,12.860999999999999,42.88285,4.882,132.0,1.0,108.46177354606908,16.02957966366918,14.772285439255553,Kepler-289 c
2.68,1.08,66.0634,1.0,5990.0,12.860999999999999,42.88285,10.728753003189677,4.0,1.0,70.57935656933758,0.6021541692842758,8.18630484441391,Kepler-289 d
3.35,0.98,10.3384,0.93,5701.0,14.130999999999998,47.491226,96.0,4.51,1.0,21.336530117226356,1.344183514514704,16.064828677430597,Kepler-29 b
3.14,0.98,13.2884,0.93,5701.0,14.130999999999998,47.491226,69.0,4.0,1.0,25.223384906442572,1.096483819128766,13.718523924417651,Kepler-29 c
2.87,0.98,38.871826,0.92,5619.0,13.122,48.777645,16.464,48.5,1.0,52.152282609791705,9.296009479678965,0.9630429140252625,Kepler-297 b
6.54,0.98,74.920137,0.92,5619.0,13.122,48.777645,6.86,42.1,1.0,80.76981137550767,6.484090108538067,9.477479085844843,Kepler-297 c
3.9,0.99,29.33434,0.95,5498.0,13.997,38.947281,16.379,11.3,1.0,42.005049680056615,2.3629075162323248,7.087892514435968,Kepler-30 b
12.3,0.99,60.323105,0.95,5498.0,13.997,38.947281,6.217,640.0,1.0,67.92657967166711,105.23958628185986,2.7736768022741005,Kepler-30 c
8.8,0.99,143.34394,0.95,5498.0,13.997,38.947281,1.962,23.1,1.0,120.95862650961419,2.8465091759770567,21.0890968184848,Kepler-30 d
3.6,0.85,5.487,0.79,5100.0,14.25,40.343182,112.914,10.5,1.0,15.702363240540945,4.249934260945455,11.715117767798608,Kepler-305 b
3.3,0.85,8.291,0.79,5100.0,14.25,40.343182,65.1,6.0,1.0,20.67662523665742,2.11634684615596,13.761371097558948,Kepler-305 c
2.71,0.85,16.738661,0.79,5100.0,14.25,40.343182,25.523,9.1,1.0,33.02850037254194,2.539641338941581,3.9137546209805643,Kepler-305 d
2.43,0.91,10.4208,0.81,5367.0,12.833,40.417703,59.7,7.44,1.0,24.026581361627237,2.32360429654268,7.778878700694498,Kepler-307 b
2.2,0.91,13.0729,0.81,5367.0,12.833,40.417703,44.0,3.64,1.0,27.94725988420227,1.0540640290496563,10.939920018361908,Kepler-307 c
2.47,0.91,92.876125,0.88,5797.0,13.056,46.986744,3.664,7.0,1.0,95.06697588633145,1.0544344821827345,3.604719563827706,Kepler-310 d
2.09,1.04,5.524242,0.94,5497.0,14.095,39.032061999999996,151.652,109.8,1.0,14.178410692221838,38.762019815977396,0.1856728139073638,Kepler-317 b
1.43,1.09,1.678327,1.18,5987.0,11.689,38.127472999999995,1774.329,684.4,1.0,5.184899885652201,348.3244758484918,0.00497979850675694,Kepler-323 b
1.63,1.09,3.553822,1.18,5987.0,11.689,38.127472999999995,650.014,79.7,1.0,8.549743818993834,31.58827784860213,0.3270609784620825,Kepler-323 c
1.52,0.85,2.248329,0.8,5105.0,12.229000000000001,46.002254,783.449,44.6,1.0,8.554318023071108,24.304469046446908,0.6854480241342571,Kepler-326 b
1.4,0.85,4.580358,0.8,5105.0,12.229000000000001,46.002254,303.62,17.4,1.0,13.747121347519968,7.479754442338101,0.16329893455334074,Kepler-326 c
1.21,0.85,6.766888,0.8,5105.0,12.229000000000001,46.002254,180.644,6.9,1.0,17.832195196612677,2.6042979029769233,0.23343124753854513,Kepler-326 d
1.03,0.57,5.212333,0.49,3799.0,12.794,44.087672999999995,28.272,20.3,1.0,21.413096285751703,10.909862239119407,0.06829542907722778,Kepler-327 c
2.3,1.1,34.921,1.0,5914.0,14.463,40.008503000000005,57.079,28.5,1.0,46.42492082169637,5.241690367818936,0.42276588004456794,Kepler-328 b
5.4,1.1,71.312,1.0,5914.0,14.463,40.008503000000005,22.025,39.4,1.0,74.7254378446702,5.711682745270594,2.8471804054173386,Kepler-328 c
3.2,1.29,13.17562,1.82,5904.0,12.870999999999999,46.005221999999996,241.759,0.39,1.0,14.045430383841907,0.0892616609321871,96.40872665612844,Kepler-33 c
5.35,1.29,21.77596,1.82,5904.0,12.870999999999999,46.005221999999996,123.691,3.91,1.0,19.63386879183655,0.7569055637969083,34.14821930319072,Kepler-33 d
4.02,1.29,31.7844,1.82,5904.0,12.870999999999999,46.005221999999996,74.72,5.57,1.0,25.263703906112053,0.9505491246467808,8.965218282326836,Kepler-33 e
4.46,1.29,41.02902,1.82,5904.0,12.870999999999999,46.005221999999996,53.183,9.6,1.0,29.951260665184126,1.5046363932224927,6.523973751880718,Kepler-33 f
1.32,0.66,12.551158,0.53,4259.0,12.86,40.913584,16.819,28.2,1.0,37.34712159087514,10.25437202677692,0.0728347479228932,Kepler-333 b
2.44,1.2,13.726976,1.74,5923.0,11.097999999999999,40.784347,256.606,30.6,1.0,14.73862306872343,7.249802152135116,1.2999252504474192,Kepler-338 b
1.56,1.2,9.341,1.74,5923.0,11.097999999999999,40.784347,428.524,8.5,1.0,11.402565543928832,2.2895536334383415,1.3904403554995672,Kepler-338 e
1.15,0.93,6.988055,0.8,5631.0,13.28,48.444641,101.841,7.3,1.0,18.77317380949672,2.567237059355553,0.12550064761676072,Kepler-339 c
1.17,0.93,10.558345,0.8,5631.0,13.28,48.444641,58.651,14.7,1.0,24.71899011672963,4.505198559749521,0.05719644613678166,Kepler-339 d
8.564,1.05,288.822,1.16,5913.0,13.605,44.64156,1.9539792907176243,69.92,1.0,161.15895897082075,6.559171409391226,4.8070215893183565,Kepler-34 b
0.74,0.72,7.415563,0.62,4504.0,12.309000000000001,45.97102,31.903286678380045,0.5,1.0,23.14076564438812,0.2044642957050349,0.9157773518932946,Kepler-345 b
1.2,0.72,9.387427,0.62,4504.0,12.309000000000001,45.97102,23.29693749572047,2.2,1.0,27.079835387809283,0.8316412248952982,0.8204491194978795,Kepler-345 c
1.9,1.12,5.929778,0.93,5956.0,13.584000000000001,44.615578,248.274,94.5,1.0,15.399661599663188,31.011599433719123,0.21783002676803406,Kepler-349 b
8.16,0.89,131.458,1.03,5606.0,14.425,46.689762,3.9693233652986484,40.363,1.0,101.63577898124834,5.495977470145262,7.476962712112453,Kepler-35 b
3.1,1.19,17.849,1.53,6186.0,12.718,39.706107,138.415,6.1,1.0,19.9126615187933,1.331509945556752,7.487082464357265,Kepler-350 c
2.8,1.19,26.136,1.53,6186.0,12.718,39.706107,83.237,14.9,1.0,25.67710948089593,2.8641280952796255,1.9890091685210425,Kepler-350 d
3.06,0.81,37.054919,0.85,5643.0,14.669,42.657879,11.983,4.8,1.0,51.310055957423785,1.061418010228298,6.861024475263166,Kepler-351 b
3.19,0.81,57.24809,0.85,5643.0,14.669,42.657879,6.712,11.1,1.0,68.57185696108054,2.123227266570487,2.90765774884112,Kepler-351 c
4.3,1.14,57.68802,1.09,6248.0,14.735999999999999,42.196354,17.438348679160164,2.9,1.0,60.232104384953736,0.44057184152254875,17.05941828619701,Kepler-359 c
4.01,1.14,77.095691,1.09,6248.0,14.735999999999999,42.196354,11.846209099419465,2.7,1.0,73.07873452702695,0.37239257397206066,13.491017700255144,Kepler-359 d
1.486,1.07,13.83989,1.63,5911.0,11.124,49.231827,243.948,4.45,1.0,15.226189921243916,1.1349510479790654,0.3366085551282232,Kepler-36 b
3.679,1.07,16.23855,1.63,5911.0,11.124,49.231827,197.563,8.08,1.0,16.938215278107418,1.9538457617300566,17.969041054558218,Kepler-36 c
1.69,1.1,7.542427,1.49,5593.0,12.110999999999999,41.305393,376.29,66.4,1.0,11.216254780214685,20.354156115887623,0.18428752240209323,Kepler-363 c
0.336,0.87,13.36731,0.79,5417.0,8.356,44.518131,43.306,3.1783,1.0,28.650871379676648,0.9413502233819306,0.05543668888416553,Kepler-37 b
2.73,1.12,10.043686,1.13,6326.0,14.155999999999999,50.336544,143.919,12.8,1.0,18.008829128595902,3.52385012932522,2.438726405537312,Kepler-385 b
3.04,1.12,15.163161,1.13,6326.0,14.155999999999999,50.336544,83.155,13.2,1.0,23.700084282288838,3.1677374899049453,2.8916061970733318,Kepler-385 c
13.9,1.29,21.08721,1.4,6350.0,13.235999999999999,46.034298,90.22,6388.1,1.0,24.982953443517992,1249.9406012048503,0.49928819961800114,Kepler-39 b
3.5,0.97,42.994,1.17,5384.0,10.672,48.977402000000005,13.731,75.5,1.0,43.7091586211171,14.089006252931716,2.2438780882598603,Kepler-396 b
5.3,0.97,88.505,1.17,5384.0,10.672,48.977402000000005,5.244,17.9,1.0,70.73142637006133,2.625829096970698,23.210502344773275,Kepler-396 c
4.002,1.22,3.21346,1.49,5857.0,11.122,50.135754,1245.431,24.472,1.0,6.573723547555129,9.304416180776602,13.071986796649577,Kepler-4 b
13.11,1.48,6.87349,2.13,6510.0,13.536,47.526608,1187.965,699.2,1.0,8.141823198353261,181.39209556841004,2.586130558021057,Kepler-40 b
1.43,1.07,2.42629,1.07,5538.0,11.34,44.968224,826.933,6.35,1.0,7.2655492206053145,2.89370433264372,0.5989963301707336,Kepler-406 b
0.85,1.07,4.62332,1.07,5538.0,11.34,44.968224,349.769,2.71,1.0,11.167156769447619,0.9961222439882409,0.237760759249359,Kepler-406 c
14.46,1.15,1.8555582,1.29,5750.0,13.262,45.981644,2036.749,177.98,1.0,5.162441212106905,84.52755346897993,46.77107839481747,Kepler-41 b
2.401,0.87,3.005156,0.82,4832.69,10.640999999999998,49.523262,217.41372024706718,25.6,1.0,10.205471518539747,12.469679948808393,8.067458823712583,Kepler-411 b
4.421,0.87,7.834435,0.82,4832.69,10.640999999999998,49.523262,60.59443409717362,26.4,1.0,19.33126088190451,9.343416634844745,32.387065698635226,Kepler-411 c
3.319,0.87,58.02035,0.82,4832.69,10.640999999999998,49.523262,4.197614168197999,15.2,1.0,73.44720781753274,2.759864892071401,13.590853427708815,Kepler-411 d
15.030999999999999,1.17,1.7208604,1.29,5750.0,13.19,43.680958000000004,2144.307,299.07802999999996,1.0,4.937781100059373,143.98897506576776,33.04337987562553,Kepler-412 b
4.3469999999999995,0.82,66.262,0.78,4700.0,13.987,51.162471999999994,2.9609043053706334,67.0,1.0,82.71460568639228,12.106759209931182,1.3501888309164471,Kepler-413 b
1.71,0.89,4.7,0.95,5381.0,12.087,48.244362,241.171,3.5,1.0,11.959163344571449,1.4466360087260683,8.393463703294152,Kepler-414 b
3.01,0.89,7.171,0.95,5381.0,12.087,48.244362,137.086,29.9,1.0,15.849736291076434,10.734993690725993,4.728550497460732,Kepler-414 c
1.21,0.67,4.176,0.64,4375.0,14.091,38.639131,69.834,119.9,1.0,14.925003756617743,62.29210425234135,0.00834135137116736,Kepler-415 b
2.48,1.0,6.319,1.07,5428.0,12.874,39.227287,224.089,58.2,1.0,13.44655259044205,20.16619906972028,0.8036267996841626,Kepler-416 b
2.31,0.9,12.331,0.81,4970.75,14.425999999999998,42.779705,43.624,11.0,1.0,26.78081842504321,3.272016085849545,1.9038764537430595,Kepler-417 b
10.8,1.39,69.7546,1.74,6430.0,12.088,51.184765000000006,37.416,794.5,1.0,45.75094641686162,99.26822756635241,1.5476496099080432,Kepler-419 b
12.89,1.15,7.8914483,1.24,5972.0,12.357000000000001,46.323357,264.983,136.66,1.0,14.097579993568598,40.059710034942995,44.52504049656832,Kepler-422 b
13.360999999999999,0.85,2.6843285,0.95,5560.0,13.142000000000001,46.391178000000004,649.148,189.101,1.0,8.107164285369466,97.13740666362018,52.21544735415898,Kepler-423 b
9.98,1.01,3.3118644,0.94,5460.0,12.905,48.577453999999996,470.754,327.35,1.0,9.982901770233951,139.75191389848092,12.672743880432868,Kepler-424 b
10.962,0.93,3.79701816,0.86,5170.0,13.376,40.567738,229.036,79.45,1.0,11.628404842410154,34.24061539920388,58.383738811263164,Kepler-425 b
12.22,0.91,3.21751883,0.92,5725.0,13.624,49.4734,410.723,108.06,1.0,9.663531436008157,49.932217437446305,56.30713126446495,Kepler-426 b
13.79,0.96,10.290994,1.35,5800.0,13.161,43.704868,208.721,92.17,1.0,14.553161696668694,27.893745937306015,45.016096462789335,Kepler-427 b
12.11,0.87,3.52563254,0.8,5150.0,13.767000000000001,40.5774,195.088,403.63,1.0,11.635997608692993,186.41267476047025,14.892145729602815,Kepler-428 b
13.664000000000001,1.32,3.0240949,1.42,6041.0,12.857999999999999,46.668255,1138.115,1026.5909,1.0,6.800315654029862,377.9202541265619,6.2256772631148625,Kepler-43 b
12.834000000000001,1.32,52.501129,4.06,4995.0,10.684000000000001,48.2859,97.846,1719.4603,1.0,15.946799511337083,244.45776402640905,0.5536348915489249,Kepler-432 b
16.25,1.46,5.33408384,2.26,6360.0,13.200999999999999,40.977268,1682.66,896.24,1.0,6.450770135712535,255.32087476851984,4.370720847353921,Kepler-433 b
12.67,1.2,12.8747099,1.38,5977.0,13.4,42.928913,158.285,908.96,1.0,17.806099362698657,220.003019266015,2.8275389881710957,Kepler-434 b
22.31,1.54,8.6001536,3.21,6161.0,12.593,43.197281,677.917,266.97,1.0,6.356750638329036,62.593671853810086,24.302035346922988,Kepler-435 b
12.22,1.12,3.2467293,1.35,5800.0,13.34,45.762142,1109.223,317.82,1.0,7.100116173666302,127.48850603463097,11.976859808844791,Kepler-44 b
0.53,0.76,6.189392,0.75,5046.0,7.244,41.634605,109.638,0.2,1.0,17.26650435047152,0.0837893435984811,7.681724447569064,Kepler-444 d
0.546,0.76,7.743493,0.75,5046.0,7.244,41.634605,81.344,0.1,1.0,20.047660678830248,0.038880259263121913,15.588682049039067,Kepler-444 e
18.49,1.0,7.79430132,1.05,5493.0,11.210999999999999,48.560013,119.039,435.41,1.0,15.760064500785846,140.6770284138328,84.82955375183317,Kepler-447 b
10.76,0.59,2.455239,0.55,3820.0,13.749,41.064261,68.37,160.497,1.0,11.682783427094227,108.33900360331722,41.48752799487855,Kepler-45 b
2.354,0.85,10.57,1.05,5701.0,10.357000000000001,38.228866,116.266,6.3566,1.0,18.290665042806886,2.067780590508012,18.754596887032346,Kepler-454 b
13.5,0.92,57.011,0.79,5309.0,13.814,42.604176,5.596381901843498,119.499,1.0,76.76627236794407,21.026646672667848,28.066818970994568,Kepler-46 c
3.05,0.96,49.4643,0.94,5636.0,13.97,46.920466999999995,11.82066807295179,2.07,1.0,59.527772431736295,0.37120123978906,16.480849974215634,Kepler-47 b
4.65,0.96,303.227,0.94,5636.0,13.97,46.920466999999995,1.0535957742794773,3.17,1.0,199.3901189384668,0.31060349215524785,18.7217266517801,Kepler-47 c
7.04,0.96,187.366,0.94,5636.0,13.97,46.920466999999995,2.001905004787312,19.02,1.0,144.65015715504853,2.1880132414277957,12.712943874939569,Kepler-47 d
1.88,0.88,4.778,0.89,5194.0,11.702,40.949020000000004,173.12,3.94,1.0,12.857725306306058,1.6318349948758422,12.54794867548261,Kepler-48 b
2.71,0.88,9.67395,0.89,5194.0,11.702,40.949020000000004,67.593,14.61,1.0,20.57797357561775,4.783117013255062,8.011868884381904,Kepler-48 c
2.04,0.88,42.8961,0.89,5194.0,11.702,40.949020000000004,9.292,7.93,1.0,55.540772891303604,1.58026281173975,3.8325588717592844,Kepler-48 d
15.984000000000002,1.37,3.5484657,1.79,6297.0,12.115,44.035046,1822.758,670.93913,1.0,6.076358580308466,228.44047596071798,14.899169741391972,Kepler-5 b
7.1,1.04,45.154,0.94,6018.0,13.562000000000001,49.937683,10.119,2.1,1.0,57.53205771613738,0.3680291139760305,241.31266527532685,Kepler-51 b
9.0,1.04,85.312,0.94,6018.0,13.562000000000001,49.937683,4.331,4.0,1.0,87.92637541643396,0.5670459345801614,208.73115218531296,Kepler-51 c
9.7,1.04,130.194,0.94,6018.0,13.562000000000001,49.937683,2.466,7.6,1.0,116.5484230843116,0.9357896262339614,119.46143528418467,Kepler-51 d
2.215,0.89,81.73778,0.87,5547.0,10.026,49.623455,2.99,10.6,1.0,87.65737690790132,1.6910460407156545,7.0647418823856265,Kepler-538 b
8.373,1.05,125.63243,0.95,5820.0,11.294,41.86676,3.681,308.2951,1.0,112.97174315138209,38.170134174353656,5.176668479236289,Kepler-539 b
2.57,0.88,42.9495649,0.84,5360.0,13.302999999999999,47.261134999999996,9.549,11.0,1.0,58.89565813896695,2.1911317806226873,2.973218388124985,Kepler-549 b
6.51,1.32,10.5016,4.23,4840.0,10.812999999999999,41.871869000000004,819.245,22.1,1.0,5.2350048300862815,5.372482538089538,8.253527793093204,Kepler-56 b
9.8,1.32,21.40239,4.23,4840.0,10.812999999999999,41.871869000000004,317.206,181.0,1.0,8.415016159763983,34.705026470600025,2.711562658198181,Kepler-56 c
14.617,1.21,3.2346996,1.39,5647.0,12.001,48.239964,792.218,212.31044,1.0,7.058278470621673,80.98793065895993,52.36306096197825,Kepler-6 b
,1.041,7.1334,1.2570000000000001,5905.0,12.804,,319.09984731451067,3.85,1.0,12.576945509512665,1.2473219581101993,,Kepler-60 b
,1.041,8.9187,1.2570000000000001,5905.0,12.804,,236.91176341103545,4.16,1.0,14.59638012221894,1.2510543467227349,,Kepler-60 c
10.16,1.0,16.33889626,2.52,4908.0,12.212,42.898281,211.711,321.0083,1.0,10.755825927386605,81.03871395562409,2.260629000700066,Kepler-643 b
1.42,1.25,2.15491,1.41,6211.0,10.066,41.151173,2316.095,2.4,1.0,5.365367549188082,1.0257590830813261,2.0970846404206194,Kepler-65 b
2.58,1.25,5.859944,1.41,6211.0,10.066,41.151173,609.992,5.4,1.0,10.453034033061508,1.6535085555267275,26.55969155221437,Kepler-65 c
1.52,1.25,8.13123,1.41,6211.0,10.066,41.151173,394.549,4.14,1.0,13.004217292429084,1.1365593027249743,6.3513663691579145,Kepler-65 d
2.354,1.08,5.3988,1.24,5793.0,8.975,49.040271999999995,439.917,7.65,1.0,10.718817789086419,2.6537725786314335,28.028522291038158,Kepler-68 b
